C,OPDP.WORLD,NETWORK_OUTAGE,AEMO,PUBLIC,2019/04/29,13:30:06,0000000307290523,NETWORK,0000000307290523
I,NETWORK,OUTAGEDETAIL,3,OUTAGEID,SUBSTATIONID,EQUIPMENTTYPE,EQUIPMENTID,STARTTIME,ENDTIME,SUBMITTEDDATE,OUTAGESTATUSCODE,RESUBMITREASON,RESUBMITOUTAGEID,RECALLTIMEDAY,RECALLTIMENIGHT,LASTCHANGED,REASON,ISSECONDARY,ACTUAL_STARTTIME,ACTUAL_ENDTIME,COMPANYREFCODE
D,NETWORK,OUTAGEDETAIL,3,822607,H67_CALR,LINE,8877,"2019/05/28 09:00:00","2019/06/14 15:00:00","2019/04/23 13:07:48",SUBMIT,,,0,0,"2019/04/23 13:07:48","HV equipt maintenance",0,,,T19-RSV-00912
D,NETWORK,OUTAGEDETAIL,3,822607,H7_GLAD,LINE,8877,"2019/05/28 09:00:00","2019/06/14 15:00:00","2019/04/23 13:07:48",SUBMIT,,,0,0,"2019/04/23 13:07:48","HV equipt maintenance",0,,,T19-RSV-00912
D,NETWORK,OUTAGEDETAIL,3,822608,BAYSWATR,LINE,5A4,"2019/05/09 07:00:00","2019/05/09 09:00:00","2019/04/23 13:15:09",SUBMIT,,,60,-1,"2019/04/23 13:15:09","Secondary equipt maintenance",1,,,TG_531069
D,NETWORK,OUTAGEDETAIL,3,822608,WOLLAR,LINE,5A4,"2019/05/09 07:00:00","2019/05/09 09:00:00","2019/04/23 13:15:09",SUBMIT,,,60,-1,"2019/04/23 13:15:09","Secondary equipt maintenance",1,,,TG_531069
D,NETWORK,OUTAGEDETAIL,3,822609,MT_PIPER,LINE,5A5,"2019/05/09 10:00:00","2019/05/09 12:00:00","2019/04/23 13:15:10",SUBMIT,,,60,-1,"2019/04/23 13:15:10","Secondary equipt maintenance",1,,,TG_531070
D,NETWORK,OUTAGEDETAIL,3,822609,WOLLAR,LINE,5A5,"2019/05/09 10:00:00","2019/05/09 12:00:00","2019/04/23 13:15:10",SUBMIT,,,60,-1,"2019/04/23 13:15:10","Secondary equipt maintenance",1,,,TG_531070
D,NETWORK,OUTAGEDETAIL,3,822610,BLTS,CAP,4CAP_4B_220,"2019/05/17 15:00:00","2019/05/17 18:00:00","2019/04/23 13:47:19",MTLTP,,,60,0,"2019/04/26 13:58:30","HV equipt maintenance",0,,,1000026322
D,NETWORK,OUTAGEDETAIL,3,822611,BLTS,BUS,7MN4,"2019/05/17 07:00:00","2019/05/17 15:00:00","2019/04/23 13:48:20",SUBMIT,,,-1,-1,"2019/04/26 14:29:30","HV equipt maintenance",0,,,1000026321
D,NETWORK,OUTAGEDETAIL,3,822612,CBTS,LINE,CBTS_TBTS1_220,"2019/04/23 13:15:00","2019/04/23 16:00:00","2019/04/23 13:48:23",COMPLETE,,,-1,-1,"2019/04/23 17:21:36","Secondary equipt maintenance",1,"2019/04/23 13:50:00","2019/04/23 16:27:00",1000024836
D,NETWORK,OUTAGEDETAIL,3,822612,TBTS,LINE,CBTS_TBTS1_220,"2019/04/23 13:15:00","2019/04/23 16:00:00","2019/04/23 13:48:23",COMPLETE,,,-1,-1,"2019/04/23 17:21:36","Secondary equipt maintenance",1,"2019/04/23 13:50:00","2019/04/23 16:27:00",1000024836
D,NETWORK,OUTAGEDETAIL,3,822613,WELLNGTN,BUS,51,"2019/05/09 07:00:00","2019/05/09 09:00:00","2019/04/23 13:53:58",SUBMIT,,,60,-1,"2019/04/23 13:53:58","Secondary equipt maintenance",1,,,TG_531063
D,NETWORK,OUTAGEDETAIL,3,822614,WELLNGTN,REAC,R1,"2019/05/09 10:00:00","2019/05/09 12:00:00","2019/04/23 13:54:00",SUBMIT,,,60,-1,"2019/04/23 13:54:00","Secondary equipt maintenance",1,,,TG_531071
D,NETWORK,OUTAGEDETAIL,3,822615,HOTS,BUS,7MN1,"2019/05/03 06:00:00","2019/05/03 19:00:00","2019/04/23 13:59:14",MTLTP,,,240,0,"2019/04/26 08:59:11","HV equipt maintenance",0,,,1000024438
D,NETWORK,OUTAGEDETAIL,3,822616,HOTS,BUS,7MN1,"2019/05/04 06:00:00","2019/05/04 19:00:00","2019/04/23 13:59:15",MTLTP,,,240,0,"2019/04/26 09:17:41","HV equipt maintenance",0,,,1000024438
D,NETWORK,OUTAGEDETAIL,3,822617,HOTS,BUS,7MN1,"2019/05/05 06:00:00","2019/05/05 19:00:00","2019/04/23 13:59:17",MTLTP,,,240,0,"2019/04/26 09:19:26","HV equipt maintenance",0,,,1000024438
D,NETWORK,OUTAGEDETAIL,3,822618,H13_ROSS,SVC,1_H13,"2019/05/01 22:30:00","2019/05/01 23:00:00","2019/04/23 14:37:57",STLTP,,,15,0,"2019/04/24 16:15:00","HV equipt commissioning",0,,,Q19S/0666B
D,NETWORK,OUTAGEDETAIL,3,822619,H13_ROSS,LINE,275KV_857,"2019/05/01 23:00:00","2019/05/02 01:45:00","2019/04/23 14:39:55",STLTP,,,15,15,"2019/04/24 16:17:30","HV equipt commissioning",0,,,Q19S/0666C
D,NETWORK,OUTAGEDETAIL,3,822619,H32_CHLM,LINE,275KV_857,"2019/05/01 23:00:00","2019/05/02 01:45:00","2019/04/23 14:39:55",STLTP,,,15,15,"2019/04/24 16:17:30","HV equipt commissioning",0,,,Q19S/0666C
D,NETWORK,OUTAGEDETAIL,3,822620,H13_ROSS,LINE,275KV_858,"2019/05/02 00:15:00","2019/05/02 01:45:00","2019/04/23 14:44:48",WDRAWN,,,15,15,"2019/04/23 14:55:25","HV equipt commissioning",0,,,Q19S/0666D
D,NETWORK,OUTAGEDETAIL,3,822620,H32_CHLM,LINE,275KV_858,"2019/05/02 00:15:00","2019/05/02 01:45:00","2019/04/23 14:44:48",WDRAWN,,,15,15,"2019/04/23 14:55:25","HV equipt commissioning",0,,,Q19S/0666D
D,NETWORK,OUTAGEDETAIL,3,822621,KEMPS_CK,LINE,37,"2019/04/30 07:05:00","2019/04/30 12:00:00","2019/04/23 14:51:42",STLTP,,,30,-1,"2019/04/26 14:07:55","Secondary equipt maintenance",1,,,TG_532639
D,NETWORK,OUTAGEDETAIL,3,822621,MACARTHR,LINE,37,"2019/04/30 07:05:00","2019/04/30 12:00:00","2019/04/23 14:51:42",STLTP,,,30,-1,"2019/04/26 14:07:55","Secondary equipt maintenance",1,,,TG_532639
D,NETWORK,OUTAGEDETAIL,3,822622,H13_ROSS,LINE,275KV_858,"2019/05/02 00:15:00","2019/05/02 01:45:00","2019/04/23 14:52:38",STLTP,,,15,15,"2019/04/26 11:00:22","HV equipt commissioning",0,,,Q19S/0666D
D,NETWORK,OUTAGEDETAIL,3,822622,H32_CHLM,LINE,275KV_858,"2019/05/02 00:15:00","2019/05/02 01:45:00","2019/04/23 14:52:38",STLTP,,,15,15,"2019/04/26 11:00:22","HV equipt commissioning",0,,,Q19S/0666D
D,NETWORK,OUTAGEDETAIL,3,822623,T30_ASHW,BUS,2,"2019/05/08 08:00:00","2019/05/31 16:00:00","2019/04/23 14:52:46",WDRAWN,"Information Update",822680,-1,-1,"2019/04/24 13:13:46","HV equipt commissioning",0,,,T19-RSV-00955
D,NETWORK,OUTAGEDETAIL,3,822623,T30_ASHW,CB,TFMR_4432,"2019/05/08 08:00:00","2019/05/31 16:00:00","2019/04/23 14:52:46",WDRAWN,"Information Update",822680,-1,-1,"2019/04/24 13:13:46","HV equipt commissioning",0,,,T19-RSV-00955
D,NETWORK,OUTAGEDETAIL,3,822623,T30_ASHW,CB,BS_4122,"2019/05/08 08:00:00","2019/05/31 16:00:00","2019/04/23 14:52:46",WDRAWN,"Information Update",822680,-1,-1,"2019/04/24 13:13:46","HV equipt commissioning",0,,,T19-RSV-00955
D,NETWORK,OUTAGEDETAIL,3,822624,H39_WORE,SVC,3_H39,"2019/05/02 02:15:00","2019/05/02 02:45:00","2019/04/23 14:58:00",STLTP,,,15,0,"2019/04/26 11:05:25","HV equipt commissioning",0,,,Q19S/0666E
D,NETWORK,OUTAGEDETAIL,3,822625,H13_ROSS,SVC,1_H13,"2019/05/01 02:45:00","2019/05/01 03:15:00","2019/04/23 14:59:12",WDRAWN,"Information Update",822652,15,0,"2019/04/24 10:58:52","HV equipt commissioning",0,,,Q19S/0666F
D,NETWORK,OUTAGEDETAIL,3,822626,T221_WTG,SVC,1_T221,"2019/04/23 14:47:00","2019/04/23 17:00:00","2019/04/23 15:34:38",COMPLETE,,,-1,-1,"2019/04/24 15:31:39","HV equipt maintenance",0,"2019/04/23 14:47:00","2019/04/23 20:45:00","T221 SVC"
D,NETWORK,OUTAGEDETAIL,3,822627,T22_CALL,CB,FDR_71112,"2019/05/01 08:30:00","2019/05/31 11:00:00","2019/04/23 15:48:22",STLTP,,,720,720,"2019/04/24 15:21:09","HV equipt commissioning",0,,,T19-RSV-00684
D,NETWORK,OUTAGEDETAIL,3,822627,T22_CALL,CB,FDR_71092,"2019/05/01 08:30:00","2019/05/31 11:00:00","2019/04/23 15:48:22",STLTP,,,720,720,"2019/04/24 15:21:09","HV equipt commissioning",0,,,T19-RSV-00684
D,NETWORK,OUTAGEDETAIL,3,822627,T22_CALL,LINE,132KV_7109,"2019/05/01 08:30:00","2019/05/31 11:00:00","2019/04/23 15:48:22",STLTP,,,720,720,"2019/04/24 15:21:09","HV equipt commissioning",0,,,T19-RSV-00684
D,NETWORK,OUTAGEDETAIL,3,822627,T22_CALL,LINE,132KV_7111,"2019/05/01 08:30:00","2019/05/31 11:00:00","2019/04/23 15:48:22",STLTP,,,720,720,"2019/04/24 15:21:09","HV equipt commissioning",0,,,T19-RSV-00684
D,NETWORK,OUTAGEDETAIL,3,822627,T26_BILO,CB,FDR_71092,"2019/05/01 08:30:00","2019/05/31 11:00:00","2019/04/23 15:48:22",STLTP,,,720,720,"2019/04/24 15:21:09","HV equipt commissioning",0,,,T19-RSV-00684
D,NETWORK,OUTAGEDETAIL,3,822627,T26_BILO,LINE,132KV_7109,"2019/05/01 08:30:00","2019/05/31 11:00:00","2019/04/23 15:48:22",STLTP,,,720,720,"2019/04/24 15:21:09","HV equipt commissioning",0,,,T19-RSV-00684
D,NETWORK,OUTAGEDETAIL,3,822627,T31_BRAL,CB,FDR_71112,"2019/05/01 08:30:00","2019/05/31 11:00:00","2019/04/23 15:48:22",STLTP,,,720,720,"2019/04/24 15:21:09","HV equipt commissioning",0,,,T19-RSV-00684
D,NETWORK,OUTAGEDETAIL,3,822627,T31_BRAL,LINE,132KV_7111,"2019/05/01 08:30:00","2019/05/31 11:00:00","2019/04/23 15:48:22",STLTP,,,720,720,"2019/04/24 15:21:09","HV equipt commissioning",0,,,T19-RSV-00684
D,NETWORK,OUTAGEDETAIL,3,822628,T32_BWTR,TRANS,7_T32,"2019/05/08 08:00:00","2019/05/08 17:00:00","2019/04/23 15:52:34",MTLTP,,,120,0,"2019/04/29 13:09:51","HV equipt maintenance",0,,,T19-RSV-00849
D,NETWORK,OUTAGEDETAIL,3,822629,TEMPLE,CB,CB6054,"2019/07/23 09:00:00","2019/07/25 16:30:00","2019/04/23 16:04:07",SUBMIT,,,120,240,"2019/04/23 16:04:07","HV equipt commissioning",0,,,66869
D,NETWORK,OUTAGEDETAIL,3,822629,TEMPLE,CB,CB6032,"2019/07/23 09:00:00","2019/07/25 16:30:00","2019/04/23 16:04:07",SUBMIT,,,120,240,"2019/04/23 16:04:07","HV equipt commissioning",0,,,66869
D,NETWORK,OUTAGEDETAIL,3,822629,TEMPLE,LINE,WATTEM_1,"2019/07/23 09:00:00","2019/07/25 16:30:00","2019/04/23 16:04:07",SUBMIT,,,120,240,"2019/04/23 16:04:07","HV equipt commissioning",0,,,66869
D,NETWORK,OUTAGEDETAIL,3,822629,TEMPLE,TRANS,1,"2019/07/23 09:00:00","2019/07/25 16:30:00","2019/04/23 16:04:07",SUBMIT,,,120,240,"2019/04/23 16:04:07","HV equipt commissioning",0,,,66869
D,NETWORK,OUTAGEDETAIL,3,822629,W_LOO,LINE,WATTEM_1,"2019/07/23 09:00:00","2019/07/25 16:30:00","2019/04/23 16:04:07",SUBMIT,,,120,240,"2019/04/23 16:04:07","HV equipt commissioning",0,,,66869
D,NETWORK,OUTAGEDETAIL,3,822630,H39_WORE,CB,FDR_73322,"2019/05/02 08:00:00","2019/05/16 16:00:00","2019/04/23 16:18:48",SUBMIT,,,8640,8640,"2019/04/26 11:47:19","HV equipt commissioning",0,,,T19-RSV-00906
D,NETWORK,OUTAGEDETAIL,3,822631,H13_ROSS,SVC,1_H13,"2019/05/02 13:00:00","2019/05/02 20:30:00","2019/04/23 16:33:01",STLTP,,,15,15,"2019/04/26 15:51:56","HV equipt commissioning",1,,,Q19S/0667
D,NETWORK,OUTAGEDETAIL,3,822631,H39_WORE,SVC,3_H39,"2019/05/02 13:00:00","2019/05/02 20:30:00","2019/04/23 16:33:01",STLTP,,,15,15,"2019/04/26 15:51:56","HV equipt commissioning",1,,,Q19S/0667
D,NETWORK,OUTAGEDETAIL,3,822632,H13_ROSS,SVC,1_H13,"2019/05/02 14:15:00","2019/05/02 14:45:00","2019/04/23 16:55:03",WDRAWN,,,15,0,"2019/04/23 17:04:04","HV equipt commissioning",0,,,Q19S/0667B
D,NETWORK,OUTAGEDETAIL,3,822633,H13_ROSS,LINE,275KV_857,"2019/05/02 13:00:00","2019/05/02 13:30:00","2019/04/23 16:59:17",WDRAWN,"Information Update",822634,15,15,"2019/04/23 17:00:04","HV equipt commissioning",0,,,Q19S/0667A
D,NETWORK,OUTAGEDETAIL,3,822633,H32_CHLM,LINE,275KV_857,"2019/05/02 13:00:00","2019/05/02 13:30:00","2019/04/23 16:59:17",WDRAWN,"Information Update",822634,15,15,"2019/04/23 17:00:04","HV equipt commissioning",0,,,Q19S/0667A
D,NETWORK,OUTAGEDETAIL,3,822634,H13_ROSS,LINE,275KV_857,"2019/05/02 15:00:00","2019/05/02 15:45:00","2019/04/23 17:00:04",STLTP,,,15,15,"2019/04/26 15:51:21","HV equipt commissioning",0,,,Q19S/0667C
D,NETWORK,OUTAGEDETAIL,3,822634,H32_CHLM,LINE,275KV_857,"2019/05/02 15:00:00","2019/05/02 15:45:00","2019/04/23 17:00:04",STLTP,,,15,15,"2019/04/26 15:51:21","HV equipt commissioning",0,,,Q19S/0667C
D,NETWORK,OUTAGEDETAIL,3,822635,H13_ROSS,SVC,1_H13,"2019/05/02 13:00:00","2019/05/02 13:30:00","2019/04/23 17:01:45",STLTP,,,15,0,"2019/04/26 15:25:25","HV equipt commissioning",0,,,Q19S/0667A
D,NETWORK,OUTAGEDETAIL,3,822636,H39_WORE,SVC,3_H39,"2019/05/02 14:15:00","2019/05/02 14:45:00","2019/04/23 17:05:35",STLTP,,,15,0,"2019/04/26 15:26:01","HV equipt commissioning",0,,,Q19S/0667B
D,NETWORK,OUTAGEDETAIL,3,822637,H39_WORE,LINE,275KV_8902,"2019/05/02 17:15:00","2019/05/02 17:30:00","2019/04/23 17:09:39",WDRAWN,,,15,15,"2019/04/23 17:11:09","HV equipt commissioning",0,,,Q19S/0667D
D,NETWORK,OUTAGEDETAIL,3,822638,H32_CHLM,LINE,876,"2019/05/02 17:15:00","2019/05/02 17:30:00","2019/04/23 17:12:02",STLTP,,,15,15,"2019/04/26 09:25:50","HV equipt commissioning",0,,,Q19S/0667D
D,NETWORK,OUTAGEDETAIL,3,822639,H39_WORE,SVC,3_H39,"2019/05/02 19:30:00","2019/05/02 20:00:00","2019/04/23 17:14:10",STLTP,,,15,0,"2019/04/26 15:51:35","HV equipt commissioning",0,,,Q19S/0667E
D,NETWORK,OUTAGEDETAIL,3,822640,H13_ROSS,SVC,1_H13,"2019/05/02 20:00:00","2019/05/02 20:30:00","2019/04/23 17:15:58",WDRAWN,,,15,0,"2019/04/23 17:22:47","HV equipt commissioning",0,,,Q19S/0667A
D,NETWORK,OUTAGEDETAIL,3,822641,H13_ROSS,SVC,1_H13,"2019/05/02 20:00:00","2019/05/02 20:30:00","2019/04/23 17:28:45",STLTP,,,15,0,"2019/04/26 15:51:45","HV equipt commissioning",0,,,Q19S/0667F
D,NETWORK,OUTAGEDETAIL,3,822645,T34_MRNB,CB,BS_4112,"2019/05/07 09:30:00","2019/05/07 15:30:00","2019/04/24 06:25:36",MTLTP,,,15,0,"2019/04/24 11:40:52","Secondary equipt maintenance",1,,,S19-RSV-00562
D,NETWORK,OUTAGEDETAIL,3,822646,H13_ROSS,BUS,14,"2019/04/24 08:00:00","2019/04/24 16:00:00","2019/04/24 07:12:47",COMPLETE,,,90,0,"2019/04/24 16:42:56","HV equipt maintenance",0,"2019/04/24 07:55:00","2019/04/24 16:08:00",Q19S/0506
D,NETWORK,OUTAGEDETAIL,3,822646,H13_ROSS,LINE,132KV_7249,"2019/04/24 08:00:00","2019/04/24 16:00:00","2019/04/24 07:12:47",COMPLETE,,,90,0,"2019/04/24 16:42:56","HV equipt maintenance",0,"2019/04/24 07:55:00","2019/04/24 16:08:00",Q19S/0506
D,NETWORK,OUTAGEDETAIL,3,822646,H13_ROSS,LINE,132KV_7151/1,"2019/04/24 08:00:00","2019/04/24 16:00:00","2019/04/24 07:12:47",COMPLETE,,,90,0,"2019/04/24 16:42:56","HV equipt maintenance",0,"2019/04/24 07:55:00","2019/04/24 16:08:00",Q19S/0506
D,NETWORK,OUTAGEDETAIL,3,822646,H13_ROSS,TRANS,X4,"2019/04/24 08:00:00","2019/04/24 16:00:00","2019/04/24 07:12:47",COMPLETE,,,90,0,"2019/04/24 16:42:56","HV equipt maintenance",0,"2019/04/24 07:55:00","2019/04/24 16:08:00",Q19S/0506
D,NETWORK,OUTAGEDETAIL,3,822646,T150_ASH,LINE,132KV_7151/2,"2019/04/24 08:00:00","2019/04/24 16:00:00","2019/04/24 07:12:47",COMPLETE,,,90,0,"2019/04/24 16:42:56","HV equipt maintenance",0,"2019/04/24 07:55:00","2019/04/24 16:08:00",Q19S/0506
D,NETWORK,OUTAGEDETAIL,3,822646,T241_LKR,LINE,132KV_7458,"2019/04/24 08:00:00","2019/04/24 16:00:00","2019/04/24 07:12:47",COMPLETE,,,90,0,"2019/04/24 16:42:56","HV equipt maintenance",0,"2019/04/24 07:55:00","2019/04/24 16:08:00",Q19S/0506
D,NETWORK,OUTAGEDETAIL,3,822646,T56_TV_S,LINE,132KV_7249,"2019/04/24 08:00:00","2019/04/24 16:00:00","2019/04/24 07:12:47",COMPLETE,,,90,0,"2019/04/24 16:42:56","HV equipt maintenance",0,"2019/04/24 07:55:00","2019/04/24 16:08:00",Q19S/0506
D,NETWORK,OUTAGEDETAIL,3,822646,T92_DNGL,LINE,132KV_7151/1,"2019/04/24 08:00:00","2019/04/24 16:00:00","2019/04/24 07:12:47",COMPLETE,,,90,0,"2019/04/24 16:42:56","HV equipt maintenance",0,"2019/04/24 07:55:00","2019/04/24 16:08:00",Q19S/0506
D,NETWORK,OUTAGEDETAIL,3,822646,T92_DNGL,TRANS,1_T92,"2019/04/24 08:00:00","2019/04/24 16:00:00","2019/04/24 07:12:47",COMPLETE,,,90,0,"2019/04/24 16:42:56","HV equipt maintenance",0,"2019/04/24 07:55:00","2019/04/24 16:08:00",Q19S/0506
D,NETWORK,OUTAGEDETAIL,3,822647,HWPS,LINE,HWPS_YPS2_220,"2019/04/24 07:15:00","2019/04/24 09:00:00","2019/04/24 07:16:08",COMPLETE,,,-1,-1,"2019/04/24 08:51:40","Secondary equipt maintenance",1,"2019/04/24 07:19:00","2019/04/24 08:43:00",
D,NETWORK,OUTAGEDETAIL,3,822647,HWPS,LINE,HWPS_YPS1_220,"2019/04/24 07:15:00","2019/04/24 09:00:00","2019/04/24 07:16:08",COMPLETE,,,-1,-1,"2019/04/24 08:51:40","Secondary equipt maintenance",1,"2019/04/24 07:19:00","2019/04/24 08:43:00",
D,NETWORK,OUTAGEDETAIL,3,822647,YPS,LINE,HWPS_YPS1_220,"2019/04/24 07:15:00","2019/04/24 09:00:00","2019/04/24 07:16:08",COMPLETE,,,-1,-1,"2019/04/24 08:51:40","Secondary equipt maintenance",1,"2019/04/24 07:19:00","2019/04/24 08:43:00",
D,NETWORK,OUTAGEDETAIL,3,822647,YPS,LINE,HWPS_YPS2_220,"2019/04/24 07:15:00","2019/04/24 09:00:00","2019/04/24 07:16:08",COMPLETE,,,-1,-1,"2019/04/24 08:51:40","Secondary equipt maintenance",1,"2019/04/24 07:19:00","2019/04/24 08:43:00",
D,NETWORK,OUTAGEDETAIL,3,822649,CBTS,LINE,CBTS_TBTS2_220,"2019/04/24 08:15:00","2019/04/24 16:00:00","2019/04/24 08:07:12",COMPLETE,,,-1,-1,"2019/04/24 17:32:16","Secondary equipt maintenance",1,"2019/04/24 08:10:00","2019/04/24 16:05:00",
D,NETWORK,OUTAGEDETAIL,3,822649,TBTS,LINE,CBTS_TBTS2_220,"2019/04/24 08:15:00","2019/04/24 16:00:00","2019/04/24 08:07:12",COMPLETE,,,-1,-1,"2019/04/24 17:32:16","Secondary equipt maintenance",1,"2019/04/24 08:10:00","2019/04/24 16:05:00",
D,NETWORK,OUTAGEDETAIL,3,822650,H11_NEBO,CB,FDR_71182,"2019/05/08 07:00:00","2019/05/08 16:00:00","2019/04/24 08:18:48",MTLTP,,,0,0,"2019/04/24 11:44:47","Secondary equipt commissioning",1,,,S19-RSV-00489
D,NETWORK,OUTAGEDETAIL,3,822652,H13_ROSS,SVC,1_H13,"2019/05/02 02:45:00","2019/05/02 03:15:00","2019/04/24 08:54:59",STLTP,,,15,0,"2019/04/26 11:00:44","HV equipt commissioning",0,,,Q19S/0666F
D,NETWORK,OUTAGEDETAIL,3,822653,H22_LOGN,CB,TFMR_4442,"2019/05/20 08:00:00","2019/05/24 16:00:00","2019/04/24 10:03:37",SUBMIT,,,120,240,"2019/04/24 10:03:37","HV equipt maintenance",0,,,T19-RSV-00188
D,NETWORK,OUTAGEDETAIL,3,822653,H22_LOGN,TRANS,4_H22,"2019/05/20 08:00:00","2019/05/24 16:00:00","2019/04/24 10:03:37",SUBMIT,,,120,240,"2019/04/24 10:03:37","HV equipt maintenance",0,,,T19-RSV-00188
D,NETWORK,OUTAGEDETAIL,3,822654,T155_WDR,CB,CAP_4832,"2019/05/20 12:00:00","2019/05/20 16:00:00","2019/04/24 10:06:47",SUBMIT,,,60,0,"2019/04/24 10:06:47","HV equipt maintenance",0,,,T19-RSV-00521
D,NETWORK,OUTAGEDETAIL,3,822655,VINEYARD,TRANS,2H,"2019/04/24 10:00:00","2019/04/26 15:00:00","2019/04/24 10:10:59",COMPLETE,,,30,-1,"2019/04/24 11:08:35","Secondary equipt commissioning",1,"2019/04/24 10:11:00","2019/04/24 11:02:00",TG_530590
D,NETWORK,OUTAGEDETAIL,3,822656,VINEYARD,TRANS,1H,"2019/04/24 10:00:00","2019/04/26 15:00:00","2019/04/24 10:12:02",COMPLETE,,,30,-1,"2019/04/24 11:08:23","Secondary equipt commissioning",1,"2019/04/24 10:11:00","2019/04/24 11:03:00",TG_530591
D,NETWORK,OUTAGEDETAIL,3,822658,H38_GDNA,CB,CPLR_5042,"2019/05/22 07:00:00","2019/05/22 16:00:00","2019/04/24 10:21:29",SUBMIT,,,15,0,"2019/04/24 10:21:29","HV equipt maintenance",0,,,T19-RSV-00333
D,NETWORK,OUTAGEDETAIL,3,822659,CATAGNYA,LINE,CA_WY,"2019/05/06 08:00:00","2019/05/06 15:00:00","2019/04/24 10:36:10",STLTP,,,360,0,"2019/04/29 10:56:54","HV equipt maintenance",0,,,9001335-OUT1
D,NETWORK,OUTAGEDETAIL,3,822659,WAYATINA,LINE,CA_WY,"2019/05/06 08:00:00","2019/05/06 15:00:00","2019/04/24 10:36:10",STLTP,,,360,0,"2019/04/29 10:56:54","HV equipt maintenance",0,,,9001335-OUT1
D,NETWORK,OUTAGEDETAIL,3,822660,H38_GDNA,CB,TFMR_5412,"2019/05/23 07:00:00","2019/05/23 11:00:00","2019/04/24 10:43:32",SUBMIT,,,15,0,"2019/04/24 10:43:32","HV equipt maintenance",0,,,T19-RSV-00334
D,NETWORK,OUTAGEDETAIL,3,822662,H38_GDNA,CB,CPLR_5072,"2019/05/23 11:00:00","2019/05/23 16:00:00","2019/04/24 10:56:08",SUBMIT,,,15,0,"2019/04/24 10:56:08","HV equipt maintenance",0,,,T19-RSV-00335
D,NETWORK,OUTAGEDETAIL,3,822663,H39_WORE,CB,BC_4112,"2019/05/03 08:00:00","2019/05/15 16:00:00","2019/04/24 11:00:21",STLTP,,,8640,8640,"2019/04/26 11:10:12","HV equipt commissioning",0,,,T19-RSV-01184
D,NETWORK,OUTAGEDETAIL,3,822664,H38_GDNA,CB,FDR_88422,"2019/05/24 07:00:00","2019/05/24 16:00:00","2019/04/24 11:07:42",SUBMIT,,,15,0,"2019/04/24 11:07:42","HV equipt maintenance",0,,,T19-RSV-00336
D,NETWORK,OUTAGEDETAIL,3,822665,T112_MTM,BUS,1,"2019/05/15 06:00:00","2019/05/15 18:00:00","2019/04/24 11:21:20",SUBMIT,,,180,0,"2019/04/24 14:00:58","HV equipt maintenance",0,,,T19-RSV-00693
D,NETWORK,OUTAGEDETAIL,3,822666,H10_BCMB,LINE,275KV_820,"2019/06/10 07:00:00","2019/06/10 17:00:00","2019/04/24 11:24:30",SUBMIT,,,120,0,"2019/04/24 11:24:30","HV equipt maintenance",0,,,T19-RSV-00784
D,NETWORK,OUTAGEDETAIL,3,822666,H20_BSND,LINE,275KV_820,"2019/06/10 07:00:00","2019/06/10 17:00:00","2019/04/24 11:24:30",SUBMIT,,,120,0,"2019/04/24 11:24:30","HV equipt maintenance",0,,,T19-RSV-00784
D,NETWORK,OUTAGEDETAIL,3,822667,WELLNGTN,TRANS,1H,"2019/05/06 11:00:00","2019/05/30 17:00:00","2019/04/24 11:26:37",INFO,,,480,480,"2019/04/26 10:28:07","HV equipt commissioning",0,,,TG_392117
D,NETWORK,OUTAGEDETAIL,3,822668,PARA,LINE,ROBPAR_1,"2019/08/26 07:30:00","2019/09/09 18:30:00","2019/04/24 11:33:58",SUBMIT,,,360,720,"2019/04/24 11:33:58","HV equipt commissioning",0,,,66499
D,NETWORK,OUTAGEDETAIL,3,822668,R_TOWN,LINE,ROBPAR_1,"2019/08/26 07:30:00","2019/09/09 18:30:00","2019/04/24 11:33:58",SUBMIT,,,360,720,"2019/04/24 11:33:58","HV equipt commissioning",0,,,66499
D,NETWORK,OUTAGEDETAIL,3,822670,H18_TRNG,CB,CPLR_5012,"2019/05/15 08:00:00","2019/05/15 12:00:00","2019/04/24 11:42:22",SUBMIT,,,15,0,"2019/04/24 11:42:22","Secondary equipt maintenance",1,,,S19-RSV-00085
D,NETWORK,OUTAGEDETAIL,3,822672,LIDDELL,LINE,84,"2019/05/02 08:00:00","2019/05/02 16:00:00","2019/04/24 11:52:58",MTLTP,,,120,-1,"2019/04/24 13:40:40","Secondary equipt maintenance",1,,,TG_529153
D,NETWORK,OUTAGEDETAIL,3,822672,TAMWORTH,LINE,84,"2019/05/02 08:00:00","2019/05/02 16:00:00","2019/04/24 11:52:58",MTLTP,,,120,-1,"2019/04/24 13:40:40","Secondary equipt maintenance",1,,,TG_529153
D,NETWORK,OUTAGEDETAIL,3,822673,MONASH,LINE,NWBMON_1,"2019/06/04 07:30:00","2019/06/14 18:30:00","2019/04/24 11:55:04",MTLTP,,,1440,1440,"2019/04/26 10:50:02","HV equipt commissioning",0,,,66868
D,NETWORK,OUTAGEDETAIL,3,822673,N_W_B,LINE,NWBMON_1,"2019/06/04 07:30:00","2019/06/14 18:30:00","2019/04/24 11:55:04",MTLTP,,,1440,1440,"2019/04/26 10:50:02","HV equipt commissioning",0,,,66868
