C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,06:45:37,0000000307942207,P5MIN,0000000307942204
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 06:50:00","2019/05/16 06:50:00",0,3031054626.0740,0,0,0,169.804,0,212,,,,,0,0,0,0,"2019/05/16 06:45:26"
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",QLD1,136.85787,136.85787,0,2.04619,2.04619,5,5,1,1,45.08472,45.08472,0,0,0.05,0.05,0.19,0.19,9,9,6635.04,9963.628,0,-5.39518,7269.87,0,634.82,,,0,,,,,0,,,,,0,,,,,84,,,,,23,,,,,15,,,38.46256,6646.1,6642.17,,0,25,,,,0,82,,,,,,,,,,,,,,,,,,,"2019/05/16 06:45:26",110.12375,6752.293750,159.628,159.628,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 06:50:00",0,"2019/05/16 07:35:00",QLD1,256.24976,256.24976,0,5,5,5,5,1,1,143.80075,143.80075,0,0,0.05,0.05,0.19,0.19,14.73,14.73,6637.39,9970.528,0,2.35217,7375.59,0,738.2,,,0,,,,,0,,,,,0,,,,,84,,,,,23,,,,,24,,,38.46256,6642.17,6647.66,,0,45.59,,,,0,78,,,,,,,,,,,,,,,,,,,"2019/05/16 06:45:26",110.12375,6757.783750,170.528,170.352,10
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 06:50:00",0,"2019/05/16 07:40:00",QLD1,248.85124,248.85124,0,5,5,5,5,1,1,144.85126,144.85126,0,0,0.05,0.05,0.19,0.19,14.73,14.73,6602.92,9982.991,0,-34.47303,7447.88,0,844.96,,,0,,,,,0,,,,,0,,,,,84,,,,,23,,,,,24,,,38.46256,6647.66,6617.08,,0,47,,,,0,79.41,,,,,,,,,,,,,,,,,,,"2019/05/16 06:45:26",110.12375,6727.203750,182.991,181.489,10
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 06:50:00",0,"2019/05/16 07:45:00",QLD1,239.99482,239.99482,0,5,5,5,5,1,1,135.99484,135.99484,0,0,0.05,0.05,0.19,0.19,14.73,14.73,6605.83,9996.034,0,2.91279,7489.57,0,883.73,,,0,,,,,0,,,,,0,,,,,84,,,,,23,,,,,24,,,38.46256,6617.08,6621.6,,0,47,,,,0,79.41,,,,,,,,,,,,,,,,,,,"2019/05/16 06:45:26",110.12375,6731.723750,196.034,193.177,10
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",SA1,190.77333,190.77333,0,46.5,46.5,52,52,5,5,110.45,110.45,0.03,0.03,0.17,0.17,0.44,0.44,14.73,14.73,1337.86,2777.092,81,14.13259,1613.31,0,275.46,,,40,,,,,53.29,,,,,41,,,,,93,,,,,130.87,,,,,137.54,,,4.12599,1322.19983,1340.91,,0,75,,,,0,100,,,,,,,,,,,,,,,,,,,"2019/05/16 06:45:26",96.86275,1437.772750,415.092,415.092,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 06:50:00",0,"2019/05/16 06:55:00",SA1,133.28229,133.28229,0,2,2,4.02737,4.02737,1,1,43.81,43.81,0,0,0.05,0.05,0.19,0.19,12.5,12.5,1359.69,2777.834,81,21.82775,1702.9,0,343.22,,,40,,,,,39.54,,,,,9.88,,,,,89,,,,,91,,,,,128,,,4.12599,1340.91,1364.36,,0,75,,,,0,85,,,,,,,,,,,,,,,,,,,"2019/05/16 06:45:26",96.86275,1461.222750,415.834,415.834,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 06:50:00",0,"2019/05/16 07:00:00",SA1,139.50647,139.50647,0,2,2,4.81,4.81,1,1,43.81,43.81,0,0,0.05,0.05,0.19,0.19,12.5,12.5,1369.86,2778.396,81,10.17087,1753.47,0,383.61,,,40,,,,,39.54,,,,,7.61,,,,,93,,,,,91,,,,,128,,,4.12599,1364.36,1375.67,,0,75,,,,0,85,,,,,,,,,,,,,,,,,,,"2019/05/16 06:45:26",96.86275,1472.532750,416.396,416.396,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 06:50:00",0,"2019/05/16 07:05:00",SA1,92.60977,92.60977,0,1.5,1.5,4,4,1,1,23.73,23.73,0.01,0.01,0.07,0.07,0.19,0.19,9,9,1406.72,2751.763,82,36.85988,1628.83,0,222.12,,,40,,,,,54.54,,,,,1,,,,,89,,,,,121,,,,,133.25,,,4.12599,1375.67,1408.77,,0,71,,,,0,100,,,,,,,,,,,,,,,,,,,"2019/05/16 06:45:26",96.86275,1505.632750,416.763,416.763,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 06:50:00",0,"2019/05/16 07:10:00",SA1,101,101,0,1.5,1.5,4,4,1,1,23.73,23.73,0,0,0.07,0.07,0.19,0.19,9,9,1409.58,2751.935,82,2.86824,1683.17,0,273.58,,,40,,,,,54.54,,,,,0,,,,,89,,,,,121,,,,,140.29,,,4.12599,1408.77,1412.6,,0,71,,,,0,100,,,,,,,,,,,,,,,,,,,"2019/05/16 06:45:26",96.86275,1509.462750,416.935,416.935,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 06:50:00",0,"2019/05/16 07:15:00",SA1,104.90811,104.90811,0,2,2,4,4,1,1,29.15,29.15,0,0,0.04,0.04,0.19,0.19,9,9,1429.13,2751.975,82,19.54978,1760.17,0,331.04,,,40,,,,,49.37,,,,,0,,,,,81,,,,,100.83,,,,,128.43,,,4.12599,1412.6,1433.51,,0,71,,,,0,100,,,,,,,,,,,,,,,,,,,"2019/05/16 06:45:26",96.86275,1530.372750,416.975,416.975,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",SA1,116.41504,116.41504,0,2,2,4.65304,4.65304,1,1,34,34,0,0,0.05,0.05,0.19,0.19,9,9,1446.53,2751.905,82,17.39994,1787.01,0,340.47,,,40,,,,,39.54,,,,,0,,,,,79.9,,,,,73.99,,,,,112.78,,,4.12599,1433.51,1451.14,,0,71,,,,0,90,,,,,,,,,,,,,,,,,,,"2019/05/16 06:45:26",96.86275,1548.002750,416.905,416.905,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 06:50:00",0,"2019/05/16 07:25:00",SA1,133.3214,133.3214,0,2.04619,2.04619,5,5,1,1,44.31118,44.31118,0,0,0.05,0.05,0.19,0.19,9,9,1457.67,2751.775,82,11.13747,1801.36,0,343.69,,,40,,,,,19.54,,,,,0,,,,,73,,,,,51,,,,,98,,,4.12599,1451.14,1462.34,,0,71,,,,0,82.41,,,,,,,,,,,,,,,,,,,"2019/05/16 06:45:26",96.86275,1559.202750,416.775,416.775,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",SA1,134.09494,134.09494,0,2.04619,2.04619,5,5,1,1,45.08472,45.08472,0,0,0.05,0.05,0.19,0.19,9,9,1473.23,2751.571,82,15.55641,1801.16,0,327.93,,,40,,,,,19.54,,,,,0,,,,,73,,,,,51,,,,,98,,,4.12599,1462.34,1477.53,,0,71,,,,0,82.41,,,,,,,,,,,,,,,,,,,"2019/05/16 06:45:26",96.86275,1574.392750,416.571,416.571,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 06:50:00",0,"2019/05/16 07:35:00",SA1,259.53057,259.53057,0,5,5,5,5,1,1,143.80075,143.80075,0,0,0.05,0.05,0.19,0.19,14.73,14.73,1481.03,2729.201,84,7.80479,1851.79,40,330.76,,,41,,,,,19.54,,,,,0,,,,,69,,,,,51,,,,,98,,,4.12599,1477.53,1525.39,,0,1.41,,,,0,71.41,,,,,,,,,,,,,,,,,,,"2019/05/16 06:45:26",96.86275,1622.252750,416.201,416.201,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 06:50:00",0,"2019/05/16 07:40:00",SA1,260.95081,260.95081,0,5,5,5,5,1,1,144.85126,144.85126,0,0,0.05,0.05,0.19,0.19,14.73,14.73,1504.87,2728.665,84,23.84091,1852.67,40,307.79,,,41,,,,,19.54,,,,,0,,,,,69,,,,,51,,,,,98,,,4.12599,1525.39,1548.74,,0,0,,,,0,70,,,,,,,,,,,,,,,,,,,"2019/05/16 06:45:26",96.86275,1645.602750,415.665,415.665,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 06:50:00",0,"2019/05/16 07:45:00",SA1,262.54508,262.54508,0,5,5,5,5,1,1,135.99484,135.99484,0,0,0.05,0.05,0.19,0.19,14.73,14.73,1520.29,2728.054,84,15.41511,1852.05,40,291.76,,,41,,,,,19.54,,,,,0,,,,,69,,,,,51,,,,,98,,,4.12599,1548.74,1563.69,,0,0,,,,0,70,,,,,,,,,,,,,,,,,,,"2019/05/16 06:45:26",96.86275,1660.552750,415.054,415.054,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",TAS1,111.61,111.61,0,1.45,1.45,4,4,2,2,14.56,14.56,0.03,0.03,0.07,0.07,0.06,0.06,12.5,12.5,1311.3,1981.386,0,12.51489,1427.1,0,115.8,,,14.58,,,,,67.32,,,,,53.86,,,,,13.61,,,,,68.61,,,,,54.89,,,0.89331,1297.89587,1311.3,,0,50,,,,0,50,,,,,,,,,,,,,,,,,,,"2019/05/16 06:45:26",61.61218,1372.912180,21.386,21.386,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 06:50:00",0,"2019/05/16 06:55:00",TAS1,111.65,111.65,0,2,2,4.02737,4.02737,8.9,8.9,8.9,8.9,0,0,0.05,0.05,0.19,0.19,12.5,12.5,1320.08,1981.57,0,8.77911,1523.46,0,203.38,,,30,,,,,16.74,,,,,0,,,,,58.61,,,,,150.88,,,,,125.88,,,0.89331,1311.3,1323.46,,0,43,,,,0,5,,,,,,,,,,,,,,,,,,,"2019/05/16 06:45:26",61.61218,1385.072180,21.57,21.57,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 06:50:00",0,"2019/05/16 07:00:00",TAS1,111.65,111.65,0,2,2,4.81,4.81,8.9,8.9,8.9,8.9,0,0,0.05,0.05,0.19,0.19,12.5,12.5,1332.18,1981.742,0,12.09566,1535.56,0,203.38,,,30,,,,,14.47,,,,,0,,,,,58.61,,,,,157.64,,,,,134.61,,,0.89331,1323.46,1335.56,,0,43,,,,0,5,,,,,,,,,,,,,,,,,,,"2019/05/16 06:45:26",61.61218,1397.172180,21.742,21.742,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 06:50:00",0,"2019/05/16 07:05:00",TAS1,109.30329,109.30329,0,1.5,1.5,4,4,2,2,14.5,14.5,0,0,0,0,0.06,0.06,8.87,8.87,1345.58,1981.907,0,13.39951,1438.76,0,93.18,,,18.57,,,,,0,,,,,0,,,,,56.26,,,,,92.85,,,,,115.6,,,0.89331,1335.56,1346.11,,0,20,,,,0,7.35,,,,,,,,,,,,,,,,,,,"2019/05/16 06:45:26",61.61218,1407.722180,21.907,21.907,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 06:50:00",0,"2019/05/16 07:10:00",TAS1,111.43392,111.43392,0,1.5,1.5,4,4,8.9,8.9,12.88631,12.88631,0,0,0,0,0.06,0.06,8.87,8.87,1359.56,1982.07,0,13.98466,1455.13,0,95.57,,,20.92,,,,,0,,,,,0,,,,,58.61,,,,,99.43,,,,,115.14,,,0.89331,1346.11,1360.13,,0,20,,,,0,5,,,,,,,,,,,,,,,,,,,"2019/05/16 06:45:26",61.61218,1421.742180,22.07,22.07,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 06:50:00",0,"2019/05/16 07:15:00",TAS1,111.63,111.63,0,2,2,4,4,8.9,8.9,8.9,8.9,0,0,0.04,0.04,0.19,0.19,9,9,1373.72,1982.227,0,14.1546,1558.45,0,184.73,,,30,,,,,0,,,,,0,,,,,58.61,,,,,130.22,,,,,114.62,,,0.89331,1360.13,1376.45,,0,20,,,,0,5,,,,,,,,,,,,,,,,,,,"2019/05/16 06:45:26",61.61218,1438.062180,22.227,22.227,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",TAS1,111.63,111.63,0,2,2,4.65304,4.65304,8.9,8.9,8.9,8.9,0,0,0.05,0.05,0.19,0.19,9,9,1384.63,1982.381,0,10.91061,1588.01,0,203.38,,,30,,,,,5.48,,,,,0,,,,,58.61,,,,,157.64,,,,,130.85,,,0.89331,1376.45,1388.01,,0,20,,,,0,5,,,,,,,,,,,,,,,,,,,"2019/05/16 06:45:26",61.61218,1449.622180,22.381,22.381,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 06:50:00",0,"2019/05/16 07:25:00",TAS1,111.63,111.63,0,2.04619,2.04619,5,5,8.9,8.9,8.9,8.9,0,0,0.05,0.05,0.19,0.19,9,9,1390.24,1982.532,0,5.60745,1593.61,0,203.38,,,30,,,,,24.14,,,,,0,,,,,58.61,,,,,157.64,,,,,144.28,,,0.89331,1388.01,1393.61,,0,20,,,,0,5,,,,,,,,,,,,,,,,,,,"2019/05/16 06:45:26",61.61218,1455.222180,22.532,22.532,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",TAS1,111.63,111.63,0,2.04619,2.04619,5,5,8.9,8.9,8.9,8.9,0,0,0.05,0.05,0.19,0.19,9,9,1401.21,1982.679,0,10.97656,1604.59,0,203.38,,,30,,,,,23.32,,,,,0,,,,,58.61,,,,,157.64,,,,,143.46,,,0.89331,1393.61,1404.59,,0,20,,,,0,5,,,,,,,,,,,,,,,,,,,"2019/05/16 06:45:26",61.61218,1466.202180,22.679,22.679,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 06:50:00",0,"2019/05/16 07:35:00",TAS1,111.65,111.65,0,5,5,5,5,8.9,8.9,8.9,8.9,0,0,0.05,0.05,0.19,0.19,12.5,12.5,1408.22,1953.803,0,7.0069,1611.6,0,203.38,,,30,,,,,21.86,,,,,0,,,,,58.61,,,,,157.64,,,,,136.16,,,0.89331,1404.59,1411.6,,0,50,,,,0,5,,,,,,,,,,,,,,,,,,,"2019/05/16 06:45:26",61.61218,1473.212180,22.803,22.803,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 06:50:00",0,"2019/05/16 07:40:00",TAS1,111.65,111.65,0,5,5,5,5,8.9,8.9,8.9,8.9,0,0,0.05,0.05,0.19,0.19,12.5,12.5,1411.25,1953.901,0,3.0295,1614.63,0,203.38,,,30,,,,,20.92,,,,,0,,,,,58.61,,,,,157.64,,,,,135.49,,,0.89331,1411.6,1414.63,,0,50,,,,0,5,,,,,,,,,,,,,,,,,,,"2019/05/16 06:45:26",61.61218,1476.242180,22.901,22.901,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 06:50:00",0,"2019/05/16 07:45:00",TAS1,111.65,111.65,0,5,5,5,5,8.9,8.9,8.9,8.9,0,0,0.05,0.05,0.19,0.19,12.5,12.5,1410.07,1953.993,0,-1.17783,1613.45,0,203.38,,,30,,,,,20.61,,,,,0,,,,,58.61,,,,,157.64,,,,,135.49,,,0.89331,1414.63,1413.45,,0,50,,,,0,5,,,,,,,,,,,,,,,,,,,"2019/05/16 06:45:26",61.61218,1475.062180,22.993,22.993,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 06:50:00",0,"2019/05/16 06:50:00",VIC1,209.40567,209.40567,0,46.5,46.5,52,52,5,5,110.45,110.45,0.03,0.03,0.17,0.17,0.44,0.44,14.73,14.73,5520.8,7730.399,0,60.73438,5503.4,0,-17.4,,,112.78,,,,,74.38,,,,,30.27,,,,,38,,,,,95.79,,,,,115,,,8.28055,5456.92871,5530.79,,0,13,,,,0,35,,,,,,,,,,,,,,,,,,,"2019/05/16 06:45:26",26.16,5556.95,13.399,13.399,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 06:50:00",0,"2019/05/16 06:55:00",VIC1,149.87,149.87,0,2,2,4.02737,4.02737,1,1,43.81,43.81,0,0,0.05,0.05,0.19,0.19,12.5,12.5,5578.17,7732.165,0,57.36771,5436.54,0,-141.62,,,88.1,,,,,40,,,,,5,,,,,18,,,,,47,,,,,56,,,8.28055,5530.79,5593.69,,0,15,,,,0,34.41,,,,,,,,,,,,,,,,,,,"2019/05/16 06:45:26",26.16,5619.85,15.165,15.165,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 06:50:00",0,"2019/05/16 07:00:00",VIC1,158.69506,158.69506,0,2,2,4.81,4.81,1,1,43.81,43.81,0,0,0.05,0.05,0.19,0.19,12.5,12.5,5644.32,7733.815,0,66.15416,5517.82,0,-126.5,,,87.42,,,,,40,,,,,5,,,,,18,,,,,37.97,,,,,45,,,8.28055,5593.69,5663.4,,0,15,,,,0,35.2,,,,,,,,,,,,,,,,,,,"2019/05/16 06:45:26",26.16,5689.56,16.815,16.815,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 06:50:00",0,"2019/05/16 07:05:00",VIC1,100,100,0,1.5,1.5,4,4,1,1,23.73,23.73,0.01,0.01,0.07,0.07,0.19,0.19,9,9,5588.65,7758.273,0,-55.66608,5611.38,0,22.72,,,97.62,,,,,40,,,,,20,,,,,18,,,,,47,,,,,45,,,8.28055,5663.4,5594.35,,0,15,,,,0,32,,,,,,,,,,,,,,,,,,,"2019/05/16 06:45:26",26.16,5620.51,18.273,18.273,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 06:50:00",0,"2019/05/16 07:10:00",VIC1,110.86407,110.86407,0,1.5,1.5,4,4,1,1,23.73,23.73,0,0,0.07,0.07,0.19,0.19,9,9,5687.29,7759.506,0,98.639,5670.51,0,-16.79,,,94.24,,,,,40,,,,,20,,,,,18,,,,,47,,,,,45,,,8.28055,5594.35,5695.62,,0,15,,,,0,32,,,,,,,,,,,,,,,,,,,"2019/05/16 06:45:26",26.16,5721.78,19.506,19.506,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 06:50:00",0,"2019/05/16 07:15:00",VIC1,117.25959,117.25959,0,2,2,4,4,1,1,29.15,29.15,0,0,0.04,0.04,0.19,0.19,9,9,5755.27,7760.616,0,67.97334,5671.62,0,-83.65,,,84.33,,,,,40,,,,,5,,,,,18,,,,,47,,,,,56,,,8.28055,5695.62,5769.51,,0,15,,,,0,32,,,,,,,,,,,,,,,,,,,"2019/05/16 06:45:26",26.16,5795.67,20.616,20.616,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 06:50:00",0,"2019/05/16 07:20:00",VIC1,130.89,130.89,0,2,2,4.65304,4.65304,1,1,34,34,0,0,0.05,0.05,0.19,0.19,9,9,5789.66,7761.621,0,34.38956,5673.84,0,-115.82,,,84.02,,,,,40,,,,,5,,,,,18,,,,,47,,,,,56,,,8.28055,5769.51,5805.06,,0,15,,,,0,32,,,,,,,,,,,,,,,,,,,"2019/05/16 06:45:26",26.16,5831.22,21.621,21.621,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 06:50:00",0,"2019/05/16 07:25:00",VIC1,149.87,149.87,0,2.04619,2.04619,5,5,1,1,44.31118,44.31118,0,0,0.05,0.05,0.19,0.19,9,9,5843.92,7762.54,0,54.26176,5706.31,0,-137.6,,,83.62,,,,,40,,,,,5,,,,,20.11,,,,,52,,,,,56,,,8.28055,5805.06,5859.45,,0,15,,,,0,37,,,,,,,,,,,,,,,,,,,"2019/05/16 06:45:26",26.16,5885.61,22.54,22.54,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",VIC1,149.87,149.87,0,2.04619,2.04619,5,5,1,1,45.08472,45.08472,0,0,0.05,0.05,0.19,0.19,9,9,5881.94,7763.381,0,38.02247,5717.47,0,-164.47,,,83.37,,,,,40,,,,,5,,,,,24,,,,,52,,,,,56,,,8.28055,5859.45,5896.21,,0,15,,,,0,37,,,,,,,,,,,,,,,,,,,"2019/05/16 06:45:26",26.16,5922.37,23.381,23.381,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 06:50:00",0,"2019/05/16 07:35:00",VIC1,290,290,0,5,5,5,5,1,1,143.80075,143.80075,0,0,0.05,0.05,0.19,0.19,14.73,14.73,5919.84,7474.52,0,37.90368,5654.92,0,-264.92,,,81.93,,,,,40,,,,,5,,,,,24,,,,,51,,,,,48,,,8.28055,5896.21,5934.62,,0,14,,,,0,22,,,,,,,,,,,,,,,,,,,"2019/05/16 06:45:26",26.16,5960.78,25.52,25.52,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 06:50:00",0,"2019/05/16 07:40:00",VIC1,290,290,0,5,5,5,5,1,1,144.85126,144.85126,0,0,0.05,0.05,0.19,0.19,14.73,14.73,5956.07,7478.183,0,36.22905,5652.95,0,-303.12,,,81.65,,,,,40,,,,,5,,,,,24,,,,,51,,,,,48,,,8.28055,5934.62,5969.47,,0,14,,,,0,22,,,,,,,,,,,,,,,,,,,"2019/05/16 06:45:26",26.16,5995.63,29.183,29.183,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 06:50:00",0,"2019/05/16 07:45:00",VIC1,290,290,0,5,5,5,5,1,1,135.99484,135.99484,0,0,0.05,0.05,0.19,0.19,14.73,14.73,5967.56,7482.048,0,11.48926,5635.21,0,-332.35,,,81.56,,,,,40,,,,,0,,,,,24,,,,,51,,,,,48,,,8.28055,5969.47,5980.2,,0,14,,,,0,22,,,,,,,,,,,,,,,,,,,"2019/05/16 06:45:26",26.16,6006.36,33.048,33.048,0
I,P5MIN,INTERCONNECTORSOLN,4,RUN_DATETIME,INTERVENTION,INTERCONNECTORID,INTERVAL_DATETIME,METEREDMWFLOW,MWFLOW,MWLOSSES,MARGINALVALUE,VIOLATIONDEGREE,MNSP,EXPORTLIMIT,IMPORTLIMIT,MARGINALLOSS,EXPORTGENCONID,IMPORTGENCONID,FCASEXPORTLIMIT,FCASIMPORTLIMIT,LASTCHANGED,LOCAL_PRICE_ADJUSTMENT_EXPORT,LOCALLY_CONSTRAINED_EXPORT,LOCAL_PRICE_ADJUSTMENT_IMPORT,LOCALLY_CONSTRAINED_IMPORT
D,P5MIN,INTERCONNECTORSOLN,4,"2019/05/16 06:50:00",0,N-Q-MNSP1,"2019/05/16 07:10:00",-49,-57,1.26445,0,0,0,31,-129,0.93536,NQTE_ROC,QNTE_ROC,31,-129,"2019/05/16 06:45:26",0,0,0,0
D,P5MIN,INTERCONNECTORSOLN,4,"2019/05/16 06:50:00",0,N-Q-MNSP1,"2019/05/16 07:05:00",-65,-49,0.73568,0,0,0,15,-137.1,0.94914,NQTE_ROC,N_MBTE1_B,15,-137.1,"2019/05/16 06:45:26",0,0,0,0
D,P5MIN,INTERCONNECTORSOLN,4,"2019/05/16 06:50:00",0,N-Q-MNSP1,"2019/05/16 07:00:00",-65,-65,1.90795,0,0,0,15,-142,0.92171,NQTE_ROC,#R018836_002_RAMP_F,15,-142,"2019/05/16 06:45:26",0,0,0,0
D,P5MIN,INTERCONNECTORSOLN,4,"2019/05/16 06:50:00",0,N-Q-MNSP1,"2019/05/16 06:55:00",-65,-65,1.90795,0,0,0,15,-142,0.92171,NQTE_ROC,#R018836_002_RAMP_F,15,-142,"2019/05/16 06:45:26",0,0,0,0
D,P5MIN,INTERCONNECTORSOLN,4,"2019/05/16 06:50:00",0,N-Q-MNSP1,"2019/05/16 06:50:00",-65.6,-65,1.90795,0,0,0,14.4,-142,0.92171,NQTE_ROC,#R018836_002_RAMP_F,14.4,-142,"2019/05/16 06:45:26",0,0,0,0
D,P5MIN,INTERCONNECTORSOLN,4,"2019/05/16 06:50:00",0,N-Q-MNSP1,"2019/05/16 07:45:00",-88.79612,-101.13706,6.25843,0,0,0,-8.79612,-137.1,0.85535,NQTE_ROC,N_MBTE1_B,-8.79612,-137.1,"2019/05/16 06:45:26",0,0,0,0
D,P5MIN,INTERCONNECTORSOLN,4,"2019/05/16 06:50:00",0,N-Q-MNSP1,"2019/05/16 07:20:00",-52.68553,-57,1.26445,0,0,0,27.31447,-132.68553,0.93536,NQTE_ROC,QNTE_ROC,27.31447,-132.68553,"2019/05/16 06:45:26",0,0,0,0
D,P5MIN,INTERCONNECTORSOLN,4,"2019/05/16 06:50:00",0,N-Q-MNSP1,"2019/05/16 07:25:00",-57,-65,1.90795,0,0,0,23,-137,0.92171,NQTE_ROC,QNTE_ROC,23,-137,"2019/05/16 06:45:26",0,0,0,0
D,P5MIN,INTERCONNECTORSOLN,4,"2019/05/16 06:50:00",0,N-Q-MNSP1,"2019/05/16 07:30:00",-65,-65,1.90795,0,0,0,15,-137.1,0.92171,NQTE_ROC,N_MBTE1_B,15,-137.1,"2019/05/16 06:45:26",0,0,0,0
D,P5MIN,INTERCONNECTORSOLN,4,"2019/05/16 06:50:00",0,N-Q-MNSP1,"2019/05/16 07:35:00",-65,-73,2.66615,0,0,0,15,-137.1,0.90818,NQTE_ROC,N_MBTE1_B,15,-137.1,"2019/05/16 06:45:26",0,0,0,0
D,P5MIN,INTERCONNECTORSOLN,4,"2019/05/16 06:50:00",0,N-Q-MNSP1,"2019/05/16 07:40:00",-73,-88.79612,4.50153,0,0,0,7,-137.1,0.88152,NQTE_ROC,N_MBTE1_B,7,-137.1,"2019/05/16 06:45:26",0,0,0,0
D,P5MIN,INTERCONNECTORSOLN,4,"2019/05/16 06:50:00",0,N-Q-MNSP1,"2019/05/16 07:15:00",-57,-52.68553,0.97928,0,0,0,23,-137,0.93536,NQTE_ROC,QNTE_ROC,23,-137,"2019/05/16 06:45:26",0,0,0,0
D,P5MIN,INTERCONNECTORSOLN,4,"2019/05/16 06:50:00",0,NSW1-QLD1,"2019/05/16 07:10:00",-402,-441.00256,10.4751,0,0,0,311.7779,-760.63044,0.93313,N^^Q_NIL_B1,Q^^NIL_QNI_SRAR,1229,-1659,"2019/05/16 06:45:26",0,0,0,0
D,P5MIN,INTERCONNECTORSOLN,4,"2019/05/16 06:50:00",0,NSW1-QLD1,"2019/05/16 07:05:00",-529.8853,-402,8.11913,0,0,0,306.7509,-760.6034,0.94546,N^^Q_NIL_B1,Q^^NIL_QNI_SRAR,1229,-1659,"2019/05/16 06:45:26",0,0,0,0
D,P5MIN,INTERCONNECTORSOLN,4,"2019/05/16 06:50:00",0,NSW1-QLD1,"2019/05/16 07:00:00",-548.16286,-529.8853,17.22952,0,0,0,316.5854,-761.11404,0.92048,N^^Q_NIL_B1,Q^^NIL_QNI_SRAR,1229,-1659,"2019/05/16 06:45:26",0,0,0,0
D,P5MIN,INTERCONNECTORSOLN,4,"2019/05/16 06:50:00",0,NSW1-QLD1,"2019/05/16 06:55:00",-554.9345,-548.16286,18.82459,0,0,0,316.1584,-762.0022,0.91423,N^^Q_NIL_B1,Q^^NIL_QNI_SRAR,1229,-1659,"2019/05/16 06:45:26",0,0,0,0
D,P5MIN,INTERCONNECTORSOLN,4,"2019/05/16 06:50:00",0,NSW1-QLD1,"2019/05/16 06:50:00",-538.35327,-554.9345,19.56286,0,0,0,315.6969,-762.96212,0.91399,N^^Q_NIL_B1,Q^^NIL_QNI_SRAR,1229,-1659,"2019/05/16 06:45:26",0,0,0,0
