Limits as at Thu May  2 10:31:15 2019
Site Name,Plant Type,Plant ID,Region,Measurement,Level,Alternate Value,Low,High
T74_GNTH,LINE,132KV_7194,QLD,MVA,LDSH,QLDAUT/SPR,-234,234
T74_GNTH,LINE,132KV_7194,QLD,MVA,LDSH,QLDWIN,-254,254
T74_GNTH,LINE,132KV_7195,QLD,MVA,NORM,QLDSUM,-183,183
T74_GNTH,LINE,132KV_7195,QLD,MVA,NORM,QLDAUT/SPR,-183,183
T74_GNTH,LINE,132KV_7195,QLD,MVA,NORM,QLDWIN,-200,200
T74_GNTH,LINE,132KV_7195,QLD,MVA,EMER,QLDSUM,-183,183
T74_GNTH,LINE,132KV_7195,QLD,MVA,EMER,QLDAUT/SPR,-183,183
T74_GNTH,LINE,132KV_7195,QLD,MVA,EMER,QLDWIN,-200,200
T74_GNTH,LINE,132KV_7195,QLD,MVA,LDSH,QLDSUM,-234,234
T74_GNTH,LINE,132KV_7195,QLD,MVA,LDSH,QLDAUT/SPR,-234,234
T74_GNTH,LINE,132KV_7195,QLD,MVA,LDSH,QLDWIN,-254,254
T74_GNTH,LINE,132KV_7414,QLD,MVA,NORM,QLDSUM,-183,183
T74_GNTH,LINE,132KV_7414,QLD,MVA,NORM,QLDAUT/SPR,-183,183
T74_GNTH,LINE,132KV_7414,QLD,MVA,NORM,QLDWIN,-200,200
T74_GNTH,LINE,132KV_7414,QLD,MVA,EMER,QLDSUM,-183,183
T74_GNTH,LINE,132KV_7414,QLD,MVA,EMER,QLDAUT/SPR,-183,183
T74_GNTH,LINE,132KV_7414,QLD,MVA,EMER,QLDWIN,-200,200
T74_GNTH,LINE,132KV_7414,QLD,MVA,LDSH,QLDSUM,-234,234
T74_GNTH,LINE,132KV_7414,QLD,MVA,LDSH,QLDAUT/SPR,-234,234
T74_GNTH,LINE,132KV_7414,QLD,MVA,LDSH,QLDWIN,-254,254
T74_GNTH,LINE,132KV_7415,QLD,MVA,NORM,QLDSUM,-183,183
T74_GNTH,LINE,132KV_7415,QLD,MVA,NORM,QLDAUT/SPR,-183,183
T74_GNTH,LINE,132KV_7415,QLD,MVA,NORM,QLDWIN,-200,200
T74_GNTH,LINE,132KV_7415,QLD,MVA,EMER,QLDSUM,-183,183
T74_GNTH,LINE,132KV_7415,QLD,MVA,EMER,QLDAUT/SPR,-183,183
T74_GNTH,LINE,132KV_7415,QLD,MVA,EMER,QLDWIN,-200,200
T74_GNTH,LINE,132KV_7415,QLD,MVA,LDSH,QLDSUM,-234,234
T74_GNTH,LINE,132KV_7415,QLD,MVA,LDSH,QLDAUT/SPR,-234,234
T74_GNTH,LINE,132KV_7415,QLD,MVA,LDSH,QLDWIN,-254,254
T75_NRNG,LINE,110KV_706,QLD,MVA,NORM,QLD_SUM,-152,152
T75_NRNG,LINE,110KV_706,QLD,MVA,NORM,QLD_WIN,-152,152
T75_NRNG,LINE,110KV_706,QLD,MVA,EMER,QLD_SUM,-152,152
T75_NRNG,LINE,110KV_706,QLD,MVA,EMER,QLD_WIN,-152,152
T75_NRNG,LINE,110KV_706,QLD,MVA,LDSH,QLD_SUM,-152,152
T75_NRNG,LINE,110KV_706,QLD,MVA,LDSH,QLD_WIN,-152,152
T75_NRNG,LINE,110KV_798,QLD,MVA,NORM,QLD_SUM,-153,153
T75_NRNG,LINE,110KV_798,QLD,MVA,NORM,QLD_WIN,-153,153
T75_NRNG,LINE,110KV_798,QLD,MVA,EMER,QLD_SUM,-153,153
T75_NRNG,LINE,110KV_798,QLD,MVA,EMER,QLD_WIN,-153,153
T75_NRNG,LINE,110KV_798,QLD,MVA,LDSH,QLD_SUM,-153,153
T75_NRNG,LINE,110KV_798,QLD,MVA,LDSH,QLD_WIN,-153,153
T77_KIDS,LINE,132KV_7158,QLD,MVA,NORM,QLDSUM,-81,81
T77_KIDS,LINE,132KV_7158,QLD,MVA,NORM,QLDAUT/SPR,-81,81
T77_KIDS,LINE,132KV_7158,QLD,MVA,NORM,QLDWIN,-88,88
T77_KIDS,LINE,132KV_7158,QLD,MVA,EMER,QLDSUM,-83,83
T77_KIDS,LINE,132KV_7158,QLD,MVA,EMER,QLDAUT/SPR,-83,83
T77_KIDS,LINE,132KV_7158,QLD,MVA,EMER,QLDWIN,-90,90
T77_KIDS,LINE,132KV_7158,QLD,MVA,LDSH,QLDSUM,-90,90
T77_KIDS,LINE,132KV_7158,QLD,MVA,LDSH,QLDAUT/SPR,-90,90
T77_KIDS,LINE,132KV_7158,QLD,MVA,LDSH,QLDWIN,-94,94
T77_KIDS,LINE,132KV_7455,QLD,MVA,NORM,QLDSUM,-113,113
T77_KIDS,LINE,132KV_7455,QLD,MVA,NORM,QLDAUT/SPR,-113,113
T77_KIDS,LINE,132KV_7455,QLD,MVA,NORM,QLDWIN,-113,113
T77_KIDS,LINE,132KV_7455,QLD,MVA,EMER,QLDSUM,-113,113
T77_KIDS,LINE,132KV_7455,QLD,MVA,EMER,QLDAUT/SPR,-113,113
T77_KIDS,LINE,132KV_7455,QLD,MVA,EMER,QLDWIN,-113,113
T77_KIDS,LINE,132KV_7455,QLD,MVA,LDSH,QLDSUM,-113,113
T77_KIDS,LINE,132KV_7455,QLD,MVA,LDSH,QLDAUT/SPR,-113,113
T77_KIDS,LINE,132KV_7455,QLD,MVA,LDSH,QLDWIN,-113,113
T78_LOCK,LINE,110KV_7259/2,QLD,MVA,NORM,QLD_SUM,-78,78
T78_LOCK,LINE,110KV_7259/2,QLD,MVA,NORM,QLD_WIN,-117,117
T78_LOCK,LINE,110KV_7259/2,QLD,MVA,EMER,QLD_SUM,-78,78
T78_LOCK,LINE,110KV_7259/2,QLD,MVA,EMER,QLD_WIN,-117,117
T78_LOCK,LINE,110KV_7259/2,QLD,MVA,LDSH,QLD_SUM,-94,94
T78_LOCK,LINE,110KV_7259/2,QLD,MVA,LDSH,QLD_WIN,-117,117
T78_LOCK,LINE,110KV_7289,QLD,MVA,NORM,QLD_SUM,-84,84
T78_LOCK,LINE,110KV_7289,QLD,MVA,NORM,QLD_WIN,-131,131
T78_LOCK,LINE,110KV_7289,QLD,MVA,EMER,QLD_SUM,-84,84
T78_LOCK,LINE,110KV_7289,QLD,MVA,EMER,QLD_WIN,-131,131
T78_LOCK,LINE,110KV_7289,QLD,MVA,LDSH,QLD_SUM,-102,102
T78_LOCK,LINE,110KV_7289,QLD,MVA,LDSH,QLD_WIN,-131,131
T80_REDB,LINE,110KV_717,QLD,MVA,NORM,QLDSUM,-148,148
T80_REDB,LINE,110KV_717,QLD,MVA,NORM,QLDAUT/SPR,-157,157
T80_REDB,LINE,110KV_717,QLD,MVA,NORM,QLDWIN,-164,164
T80_REDB,LINE,110KV_717,QLD,MVA,EMER,QLDSUM,-160,160
T80_REDB,LINE,110KV_717,QLD,MVA,EMER,QLDAUT/SPR,-169,169
T80_REDB,LINE,110KV_717,QLD,MVA,EMER,QLDWIN,-177,177
T80_REDB,LINE,110KV_717,QLD,MVA,LDSH,QLDSUM,-187,187
T80_REDB,LINE,110KV_717,QLD,MVA,LDSH,QLDAUT/SPR,-197,197
T80_REDB,LINE,110KV_717,QLD,MVA,LDSH,QLDWIN,-205,205
T80_REDB,LINE,110KV_7296,QLD,MVA,NORM,QLDSUM,-148,148
T80_REDB,LINE,110KV_7296,QLD,MVA,NORM,QLDAUT/SPR,-157,157
T80_REDB,LINE,110KV_7296,QLD,MVA,NORM,QLDWIN,-164,164
T80_REDB,LINE,110KV_7296,QLD,MVA,EMER,QLDSUM,-160,160
T80_REDB,LINE,110KV_7296,QLD,MVA,EMER,QLDAUT/SPR,-169,169
T80_REDB,LINE,110KV_7296,QLD,MVA,EMER,QLDWIN,-177,177
T80_REDB,LINE,110KV_7296,QLD,MVA,LDSH,QLDSUM,-187,187
T80_REDB,LINE,110KV_7296,QLD,MVA,LDSH,QLDAUT/SPR,-197,197
T80_REDB,LINE,110KV_7296,QLD,MVA,LDSH,QLDWIN,-204,204
T80_REDB,TRANS,1_T80,QLD,MVA,NORM,QLDSUM,-33,33
T80_REDB,TRANS,1_T80,QLD,MVA,NORM,QLDAUT/SPR,-33,33
T80_REDB,TRANS,1_T80,QLD,MVA,NORM,QLDWIN,-33,33
T80_REDB,TRANS,1_T80,QLD,MVA,EMER,QLDSUM,-38,38
T80_REDB,TRANS,1_T80,QLD,MVA,EMER,QLDAUT/SPR,-38,38
T80_REDB,TRANS,1_T80,QLD,MVA,EMER,QLDWIN,-38,38
T80_REDB,TRANS,1_T80,QLD,MVA,LDSH,QLDSUM,-38,38
T80_REDB,TRANS,1_T80,QLD,MVA,LDSH,QLDAUT/SPR,-38,38
T80_REDB,TRANS,1_T80,QLD,MVA,LDSH,QLDWIN,-38,38
T80_REDB,TRANS,2_T80,QLD,MVA,NORM,QLDSUM,-33,33
T80_REDB,TRANS,2_T80,QLD,MVA,NORM,QLDAUT/SPR,-33,33
T80_REDB,TRANS,2_T80,QLD,MVA,NORM,QLDWIN,-33,33
T80_REDB,TRANS,2_T80,QLD,MVA,EMER,QLDSUM,-38,38
T80_REDB,TRANS,2_T80,QLD,MVA,EMER,QLDAUT/SPR,-38,38
T80_REDB,TRANS,2_T80,QLD,MVA,EMER,QLDWIN,-38,38
T80_REDB,TRANS,2_T80,QLD,MVA,LDSH,QLDSUM,-38,38
T80_REDB,TRANS,2_T80,QLD,MVA,LDSH,QLDAUT/SPR,-38,38
T80_REDB,TRANS,2_T80,QLD,MVA,LDSH,QLDWIN,-38,38
T81_CADE,LINE,110KV_7193,QLD,MVA,NORM,QLD_SUM,-170,170
T81_CADE,LINE,110KV_7193,QLD,MVA,NORM,QLD_WIN,-211,211
T81_CADE,LINE,110KV_7193,QLD,MVA,EMER,QLD_SUM,-170,170
T81_CADE,LINE,110KV_7193,QLD,MVA,EMER,QLD_WIN,-211,211
T81_CADE,LINE,110KV_7193,QLD,MVA,LDSH,QLD_SUM,-200,200
T81_CADE,LINE,110KV_7193,QLD,MVA,LDSH,QLD_WIN,-211,211
T81_CADE,LINE,110KV_7283,QLD,MVA,NORM,QLD_SUM,-173,173
T81_CADE,LINE,110KV_7283,QLD,MVA,NORM,QLD_WIN,-207,207
T81_CADE,LINE,110KV_7283,QLD,MVA,EMER,QLD_SUM,-173,173
T81_CADE,LINE,110KV_7283,QLD,MVA,EMER,QLD_WIN,-207,207
T81_CADE,LINE,110KV_7283,QLD,MVA,LDSH,QLD_SUM,-200,200
T81_CADE,LINE,110KV_7283,QLD,MVA,LDSH,QLD_WIN,-207,207
T81_CADE,LINE,110KV_7297,QLD,MVA,NORM,QLD_SUM,-170,170
T81_CADE,LINE,110KV_7297,QLD,MVA,NORM,QLD_WIN,-211,211
T81_CADE,LINE,110KV_7297,QLD,MVA,EMER,QLD_SUM,-170,170
T81_CADE,LINE,110KV_7297,QLD,MVA,EMER,QLD_WIN,-211,211
T81_CADE,LINE,110KV_7297,QLD,MVA,LDSH,QLD_SUM,-200,200
T81_CADE,LINE,110KV_7297,QLD,MVA,LDSH,QLD_WIN,-211,211
T83_ROMA,LINE,132KV_7164,QLD,MVA,NORM,QLD_WIN_N,-101,101
T83_ROMA,LINE,132KV_7164,QLD,MVA,NORM,QLD_WIN_D,-108,108
T83_ROMA,LINE,132KV_7164,QLD,MVA,NORM,QLD_SUM_N,-89,89
T83_ROMA,LINE,132KV_7164,QLD,MVA,NORM,QLD_SUM_D,-100,100
T83_ROMA,LINE,132KV_7164,QLD,MVA,EMER,QLD_WIN_N,-101,101
T83_ROMA,LINE,132KV_7164,QLD,MVA,EMER,QLD_WIN_D,-108,108
T83_ROMA,LINE,132KV_7164,QLD,MVA,EMER,QLD_SUM_N,-89,89
T83_ROMA,LINE,132KV_7164,QLD,MVA,EMER,QLD_SUM_D,-100,100
T83_ROMA,LINE,132KV_7164,QLD,MVA,LDSH,QLD_WIN_N,-101,101
T83_ROMA,LINE,132KV_7164,QLD,MVA,LDSH,QLD_WIN_D,-108,108
T83_ROMA,LINE,132KV_7164,QLD,MVA,LDSH,QLD_SUM_N,-89,89
T83_ROMA,LINE,132KV_7164,QLD,MVA,LDSH,QLD_SUM_D,-100,100
T83_ROMA,LINE,132KV_7174,QLD,MVA,NORM,QLD_WIN_N,-101,101
T83_ROMA,LINE,132KV_7174,QLD,MVA,NORM,QLD_WIN_D,-108,108
T83_ROMA,LINE,132KV_7174,QLD,MVA,NORM,QLD_SUM_N,-89,89
T83_ROMA,LINE,132KV_7174,QLD,MVA,NORM,QLD_SUM_D,-100,100
T83_ROMA,LINE,132KV_7174,QLD,MVA,EMER,QLD_WIN_N,-101,101
T83_ROMA,LINE,132KV_7174,QLD,MVA,EMER,QLD_WIN_D,-108,108
T83_ROMA,LINE,132KV_7174,QLD,MVA,EMER,QLD_SUM_N,-89,89
T83_ROMA,LINE,132KV_7174,QLD,MVA,EMER,QLD_SUM_D,-100,100
T83_ROMA,LINE,132KV_7174,QLD,MVA,LDSH,QLD_WIN_N,-101,101
T83_ROMA,LINE,132KV_7174,QLD,MVA,LDSH,QLD_WIN_D,-108,108
T83_ROMA,LINE,132KV_7174,QLD,MVA,LDSH,QLD_SUM_N,-89,89
T83_ROMA,LINE,132KV_7174,QLD,MVA,LDSH,QLD_SUM_D,-100,100
T8_GYMP,LINE,132KV_747/2,QLD,MVA,NORM,QLD_SUM,-174,174
T8_GYMP,LINE,132KV_747/2,QLD,MVA,NORM,QLD_WIN,-224,224
T8_GYMP,LINE,132KV_747/2,QLD,MVA,EMER,QLD_SUM,-174,174
T8_GYMP,LINE,132KV_747/2,QLD,MVA,EMER,QLD_WIN,-224,224
T8_GYMP,LINE,132KV_747/2,QLD,MVA,LDSH,QLD_SUM,-204,204
T8_GYMP,LINE,132KV_747/2,QLD,MVA,LDSH,QLD_WIN,-224,224
T8_GYMP,LINE,132KV_748/2,QLD,MVA,NORM,QLD_SUM,-174,174
T8_GYMP,LINE,132KV_748/2,QLD,MVA,NORM,QLD_WIN,-224,224
T8_GYMP,LINE,132KV_748/2,QLD,MVA,EMER,QLD_SUM,-174,174
T8_GYMP,LINE,132KV_748/2,QLD,MVA,EMER,QLD_WIN,-224,224
T8_GYMP,LINE,132KV_748/2,QLD,MVA,LDSH,QLD_SUM,-204,204
T8_GYMP,LINE,132KV_748/2,QLD,MVA,LDSH,QLD_WIN,-224,224
T92_DNGL,LINE,132KV_7144/1,QLD,MVA,NORM,QLDSUM,-182,182
T92_DNGL,LINE,132KV_7144/1,QLD,MVA,NORM,QLDAUT/SPR,-195,195
T92_DNGL,LINE,132KV_7144/1,QLD,MVA,NORM,QLDWIN,-205,205
T92_DNGL,LINE,132KV_7144/1,QLD,MVA,EMER,QLDSUM,-197,197
T92_DNGL,LINE,132KV_7144/1,QLD,MVA,EMER,QLDAUT/SPR,-211,211
T92_DNGL,LINE,132KV_7144/1,QLD,MVA,EMER,QLDWIN,-221,221
T92_DNGL,LINE,132KV_7144/1,QLD,MVA,LDSH,QLDSUM,-231,231
T92_DNGL,LINE,132KV_7144/1,QLD,MVA,LDSH,QLDAUT/SPR,-246,246
T92_DNGL,LINE,132KV_7144/1,QLD,MVA,LDSH,QLDWIN,-258,258
T92_DNGL,LINE,132KV_7144/2,QLD,MVA,NORM,QLDSUM,-122,122
T92_DNGL,LINE,132KV_7144/2,QLD,MVA,NORM,QLDAUT/SPR,-132,132
T92_DNGL,LINE,132KV_7144/2,QLD,MVA,NORM,QLDWIN,-139,139
T92_DNGL,LINE,132KV_7144/2,QLD,MVA,EMER,QLDSUM,-133,133
T92_DNGL,LINE,132KV_7144/2,QLD,MVA,EMER,QLDAUT/SPR,-143,143
T92_DNGL,LINE,132KV_7144/2,QLD,MVA,EMER,QLDWIN,-151,151
T92_DNGL,LINE,132KV_7144/2,QLD,MVA,LDSH,QLDSUM,-157,157
T92_DNGL,LINE,132KV_7144/2,QLD,MVA,LDSH,QLDAUT/SPR,-168,168
T92_DNGL,LINE,132KV_7144/2,QLD,MVA,LDSH,QLDWIN,-177,177
T92_DNGL,LINE,132KV_7151/1,QLD,MVA,NORM,QLDSUM,-183,183
T92_DNGL,LINE,132KV_7151/1,QLD,MVA,NORM,QLDAUT/SPR,-192,192
T92_DNGL,LINE,132KV_7151/1,QLD,MVA,NORM,QLDWIN,-200,200
T92_DNGL,LINE,132KV_7151/1,QLD,MVA,EMER,QLDSUM,-197,197
T92_DNGL,LINE,132KV_7151/1,QLD,MVA,EMER,QLDAUT/SPR,-207,207
T92_DNGL,LINE,132KV_7151/1,QLD,MVA,EMER,QLDWIN,-215,215
T92_DNGL,LINE,132KV_7151/1,QLD,MVA,LDSH,QLDSUM,-229,229
T92_DNGL,LINE,132KV_7151/1,QLD,MVA,LDSH,QLDAUT/SPR,-240,240
T92_DNGL,LINE,132KV_7151/1,QLD,MVA,LDSH,QLDWIN,-249,249
T92_DNGL,LINE,132KV_7151/2,QLD,MVA,NORM,QLDSUM,-122,122
T92_DNGL,LINE,132KV_7151/2,QLD,MVA,NORM,QLDAUT/SPR,-132,132
T92_DNGL,LINE,132KV_7151/2,QLD,MVA,NORM,QLDWIN,-139,139
T92_DNGL,LINE,132KV_7151/2,QLD,MVA,EMER,QLDSUM,-133,133
T92_DNGL,LINE,132KV_7151/2,QLD,MVA,EMER,QLDAUT/SPR,-143,143
T92_DNGL,LINE,132KV_7151/2,QLD,MVA,EMER,QLDWIN,-151,151
T92_DNGL,LINE,132KV_7151/2,QLD,MVA,LDSH,QLDSUM,-157,157
T92_DNGL,LINE,132KV_7151/2,QLD,MVA,LDSH,QLDAUT/SPR,-168,168
T92_DNGL,LINE,132KV_7151/2,QLD,MVA,LDSH,QLDWIN,-177,177
T92_DNGL,TRANS,1_T92,QLD,MVA,NORM,QLDSUM,-100,100
T92_DNGL,TRANS,1_T92,QLD,MVA,NORM,QLDAUT/SPR,-100,100
T92_DNGL,TRANS,1_T92,QLD,MVA,NORM,QLDWIN,-100,100
T92_DNGL,TRANS,1_T92,QLD,MVA,EMER,QLDSUM,-148,148
T92_DNGL,TRANS,1_T92,QLD,MVA,EMER,QLDAUT/SPR,-148,148
T92_DNGL,TRANS,1_T92,QLD,MVA,EMER,QLDWIN,-148,148
T92_DNGL,TRANS,1_T92,QLD,MVA,LDSH,QLDSUM,-150,150
T92_DNGL,TRANS,1_T92,QLD,MVA,LDSH,QLDAUT/SPR,-150,150
T92_DNGL,TRANS,1_T92,QLD,MVA,LDSH,QLDWIN,-150,150
T92_DNGL,TRANS,2_T92,QLD,MVA,NORM,QLDSUM,-111,111
T92_DNGL,TRANS,2_T92,QLD,MVA,NORM,QLDAUT/SPR,-111,111
T92_DNGL,TRANS,2_T92,QLD,MVA,NORM,QLDWIN,-111,111
T92_DNGL,TRANS,2_T92,QLD,MVA,EMER,QLDSUM,-127,127
T92_DNGL,TRANS,2_T92,QLD,MVA,EMER,QLDAUT/SPR,-127,127
T92_DNGL,TRANS,2_T92,QLD,MVA,EMER,QLDWIN,-127,127
T92_DNGL,TRANS,2_T92,QLD,MVA,LDSH,QLDSUM,-130,130
T92_DNGL,TRANS,2_T92,QLD,MVA,LDSH,QLDAUT/SPR,-130,130
T92_DNGL,TRANS,2_T92,QLD,MVA,LDSH,QLDWIN,-130,130
T94_TVE,LINE,132KV_7303/2,QLD,MVA,NORM,QLDSUM,-205,205
T94_TVE,LINE,132KV_7303/2,QLD,MVA,NORM,QLDAUT/SPR,-220,220
T94_TVE,LINE,132KV_7303/2,QLD,MVA,NORM,QLDWIN,-231,231
T94_TVE,LINE,132KV_7303/2,QLD,MVA,EMER,QLDSUM,-222,222
T94_TVE,LINE,132KV_7303/2,QLD,MVA,EMER,QLDAUT/SPR,-237,237
T94_TVE,LINE,132KV_7303/2,QLD,MVA,EMER,QLDWIN,-249,249
T94_TVE,LINE,132KV_7303/2,QLD,MVA,LDSH,QLDSUM,-262,262
T94_TVE,LINE,132KV_7303/2,QLD,MVA,LDSH,QLDAUT/SPR,-280,280
T94_TVE,LINE,132KV_7303/2,QLD,MVA,LDSH,QLDWIN,-294,294
T98_DNGO,LINE,132KV_7114/1,QLD,MVA,NORM,QLDSUM,-139,139
T98_DNGO,LINE,132KV_7114/1,QLD,MVA,NORM,QLDAUT/SPR,-139,139
T98_DNGO,LINE,132KV_7114/1,QLD,MVA,NORM,QLDWIN,-139,139
T98_DNGO,LINE,132KV_7114/1,QLD,MVA,EMER,QLDSUM,-139,139
T98_DNGO,LINE,132KV_7114/1,QLD,MVA,EMER,QLDAUT/SPR,-139,139
T98_DNGO,LINE,132KV_7114/1,QLD,MVA,EMER,QLDWIN,-139,139
T98_DNGO,LINE,132KV_7114/1,QLD,MVA,LDSH,QLDSUM,-139,139
T98_DNGO,LINE,132KV_7114/1,QLD,MVA,LDSH,QLDAUT/SPR,-139,139
T98_DNGO,LINE,132KV_7114/1,QLD,MVA,LDSH,QLDWIN,-139,139
T98_DNGO,LINE,132KV_7114/2,QLD,MVA,NORM,QLDSUM,-145,145
T98_DNGO,LINE,132KV_7114/2,QLD,MVA,NORM,QLDAUT/SPR,-158,158
T98_DNGO,LINE,132KV_7114/2,QLD,MVA,NORM,QLDWIN,-168,168
T98_DNGO,LINE,132KV_7114/2,QLD,MVA,EMER,QLDSUM,-166,166
T98_DNGO,LINE,132KV_7114/2,QLD,MVA,EMER,QLDAUT/SPR,-180,180
T98_DNGO,LINE,132KV_7114/2,QLD,MVA,EMER,QLDWIN,-183,183
T98_DNGO,LINE,132KV_7114/2,QLD,MVA,LDSH,QLDSUM,-183,183
T98_DNGO,LINE,132KV_7114/2,QLD,MVA,LDSH,QLDAUT/SPR,-183,183
T98_DNGO,LINE,132KV_7114/2,QLD,MVA,LDSH,QLDWIN,-183,183
T99_GRNT,LINE,132KV_7185,QLD,MVA,NORM,QLDSUM,-64,64
T99_GRNT,LINE,132KV_7185,QLD,MVA,NORM,QLDAUT/SPR,-77,77
T99_GRNT,LINE,132KV_7185,QLD,MVA,NORM,QLDWIN,-86,86
T99_GRNT,LINE,132KV_7185,QLD,MVA,EMER,QLDSUM,-76,76
T99_GRNT,LINE,132KV_7185,QLD,MVA,EMER,QLDAUT/SPR,-90,90
T99_GRNT,LINE,132KV_7185,QLD,MVA,EMER,QLDWIN,-99,99
T99_GRNT,LINE,132KV_7185,QLD,MVA,LDSH,QLDSUM,-95,95
T99_GRNT,LINE,132KV_7185,QLD,MVA,LDSH,QLDAUT/SPR,-109,109
T99_GRNT,LINE,132KV_7185,QLD,MVA,LDSH,QLDWIN,-119,119
T101_CMD,LINE,132KV_7169,QLD,MVA,NORM,QLDSUM,-383,383
T101_CMD,LINE,132KV_7169,QLD,MVA,NORM,QLDAUT/SPR,-407,407
T101_CMD,LINE,132KV_7169,QLD,MVA,NORM,QLDWIN,-428,428
T101_CMD,LINE,132KV_7169,QLD,MVA,EMER,QLDSUM,-414,414
T101_CMD,LINE,132KV_7169,QLD,MVA,EMER,QLDAUT/SPR,-441,441
T101_CMD,LINE,132KV_7169,QLD,MVA,EMER,QLDWIN,-458,458
T101_CMD,LINE,132KV_7169,QLD,MVA,LDSH,QLDSUM,-458,458
T101_CMD,LINE,132KV_7169,QLD,MVA,LDSH,QLDAUT/SPR,-458,458
T101_CMD,LINE,132KV_7169,QLD,MVA,LDSH,QLDWIN,-458,458
T101_CMD,LINE,132KV_761,QLD,MVA,NORM,QLDSUM,-365,365
T101_CMD,LINE,132KV_761,QLD,MVA,NORM,QLDAUT/SPR,-365,365
T101_CMD,LINE,132KV_761,QLD,MVA,NORM,QLDWIN,-365,365
T101_CMD,LINE,132KV_761,QLD,MVA,EMER,QLDSUM,-365,365
T101_CMD,LINE,132KV_761,QLD,MVA,EMER,QLDAUT/SPR,-365,365
T101_CMD,LINE,132KV_761,QLD,MVA,EMER,QLDWIN,-365,365
T101_CMD,LINE,132KV_761,QLD,MVA,LDSH,QLDSUM,-365,365
T101_CMD,LINE,132KV_761,QLD,MVA,LDSH,QLDAUT/SPR,-365,365
T101_CMD,LINE,132KV_761,QLD,MVA,LDSH,QLDWIN,-365,365
T106_WAN,LINE,132KV_7176,QLD,MVA,NORM,QLDSUM,-64,64
T106_WAN,LINE,132KV_7176,QLD,MVA,NORM,QLDAUT/SPR,-77,77
T106_WAN,LINE,132KV_7176,QLD,MVA,NORM,QLDWIN,-86,86
T106_WAN,LINE,132KV_7176,QLD,MVA,EMER,QLDSUM,-76,76
T106_WAN,LINE,132KV_7176,QLD,MVA,EMER,QLDAUT/SPR,-90,90
T106_WAN,LINE,132KV_7176,QLD,MVA,EMER,QLDWIN,-99,99
T106_WAN,LINE,132KV_7176,QLD,MVA,LDSH,QLDSUM,-95,95
T106_WAN,LINE,132KV_7176,QLD,MVA,LDSH,QLDAUT/SPR,-109,109
T106_WAN,LINE,132KV_7176,QLD,MVA,LDSH,QLDWIN,-119,119
T107_COP,LINE,132KV_7118/1,QLD,MVA,NORM,QLDSUM,-135,135
T107_COP,LINE,132KV_7118/1,QLD,MVA,NORM,QLDAUT/SPR,-149,149
T107_COP,LINE,132KV_7118/1,QLD,MVA,NORM,QLDWIN,-159,159
T107_COP,LINE,132KV_7118/1,QLD,MVA,EMER,QLDSUM,-154,154
T107_COP,LINE,132KV_7118/1,QLD,MVA,EMER,QLDAUT/SPR,-169,169
T107_COP,LINE,132KV_7118/1,QLD,MVA,EMER,QLDWIN,-180,180
T107_COP,LINE,132KV_7118/1,QLD,MVA,LDSH,QLDSUM,-183,183
T107_COP,LINE,132KV_7118/1,QLD,MVA,LDSH,QLDAUT/SPR,-201,201
T107_COP,LINE,132KV_7118/1,QLD,MVA,LDSH,QLDWIN,-214,214
T107_COP,LINE,132KV_7118/3,QLD,MVA,NORM,QLDSUM,-64,64
T107_COP,LINE,132KV_7118/3,QLD,MVA,NORM,QLDAUT/SPR,-77,77
T107_COP,LINE,132KV_7118/3,QLD,MVA,NORM,QLDWIN,-86,86
T107_COP,LINE,132KV_7118/3,QLD,MVA,EMER,QLDSUM,-77,77
T107_COP,LINE,132KV_7118/3,QLD,MVA,EMER,QLDAUT/SPR,-90,90
T107_COP,LINE,132KV_7118/3,QLD,MVA,EMER,QLDWIN,-92,92
T107_COP,LINE,132KV_7118/3,QLD,MVA,LDSH,QLDSUM,-92,92
T107_COP,LINE,132KV_7118/3,QLD,MVA,LDSH,QLDAUT/SPR,-92,92
T107_COP,LINE,132KV_7118/3,QLD,MVA,LDSH,QLDWIN,-92,92
T108_BNL,LINE,110KV_704,QLD,MVA,NORM,QLD_SUM,-173,173
T108_BNL,LINE,110KV_704,QLD,MVA,NORM,QLD_WIN,-207,207
T108_BNL,LINE,110KV_704,QLD,MVA,EMER,QLD_SUM,-173,173
T108_BNL,LINE,110KV_704,QLD,MVA,EMER,QLD_WIN,-207,207
T108_BNL,LINE,110KV_704,QLD,MVA,LDSH,QLD_SUM,-200,200
T108_BNL,LINE,110KV_704,QLD,MVA,LDSH,QLD_WIN,-207,207
T108_BNL,LINE,110KV_750,QLD,MVA,NORM,QLD_SUM,-99,99
T108_BNL,LINE,110KV_750,QLD,MVA,NORM,QLD_WIN,-153,153
T108_BNL,LINE,110KV_750,QLD,MVA,EMER,QLD_SUM,-99,99
T108_BNL,LINE,110KV_750,QLD,MVA,EMER,QLD_WIN,-153,153
T108_BNL,LINE,110KV_750,QLD,MVA,LDSH,QLD_SUM,-121,121
T108_BNL,LINE,110KV_750,QLD,MVA,LDSH,QLD_WIN,-153,153
T108_BNL,LINE,110KV_787,QLD,MVA,NORM,QLD_SUM,-199,199
T108_BNL,LINE,110KV_787,QLD,MVA,NORM,QLD_WIN,-228,228
T108_BNL,LINE,110KV_787,QLD,MVA,EMER,QLD_SUM,-199,199
T108_BNL,LINE,110KV_787,QLD,MVA,EMER,QLD_WIN,-228,228
