Energy_Avail3_BRAEMAR3,0.0,44.68727234883963
Energy_Avail4_BRAEMAR3,0.0,120.10615048392133
Energy_Avail5_BRAEMAR3,0.0,156.49911541263398
Energy_Avail6_BRAEMAR3,0.0,244.4479134145072
Energy_Avail7_BRAEMAR3,0.0,307.95087938391094
Energy_Avail8_BRAEMAR3,0.0,1535.997502341555
Energy_Avail9_BRAEMAR3,0.0,14842.27286918514
Deficit_Trader_Energy_Capacity_BRAEMAR3,0.0,5550000.0
Deficit_Offer_MW_BRAEMAR3,0.0,17025000.0
Energy_Avail0_BRAEMAR6,0.0,-1000.0
Energy_Avail2_BRAEMAR6,0.0,37.49609740867937
Energy_Avail3_BRAEMAR6,0.0,46.69580601519409
Energy_Avail4_BRAEMAR6,0.0,59.891768134041
Energy_Avail5_BRAEMAR6,0.0,91.74732022062649
Energy_Avail6_BRAEMAR6,0.0,147.1016755125403
Energy_Avail7_BRAEMAR6,0.0,199.84389634717454
Energy_Avail8_BRAEMAR6,0.0,592.4237693828702
Energy_Avail9_BRAEMAR6,0.0,15000.0
Deficit_Trader_Energy_Capacity_BRAEMAR6,0.0,5550000.0
Deficit_Offer_MW_BRAEMAR6,0.0,17025000.0
Energy_Avail0_BW01,250.0,-1000.0
Energy_Avail2_BW01,0.0,32.394805194805194
Energy_Avail3_BW01,11.540660258789103,38.38961038961039
Energy_Avail4_BW01,0.0,48.4987012987013
Energy_Avail5_BW01,0.0,68.4155844155844
Energy_Avail6_BW01,0.0,112.41558441558442
Energy_Avail7_BW01,0.0,288.0
Energy_Avail8_BW01,0.0,480.0
Energy_Avail9_BW01,0.0,14999.95844155844
Deficit_Trader_Energy_Capacity_BW01,0.0,5550000.0
Deficit_Offer_MW_BW01,0.0,17025000.0
Surplus_Ramp_Rate_BW01,0.0,17325000.0
Deficit_Ramp_Rate_BW01,0.0,17325000.0
RAISEREG_Avail0_BW01,10.0,1.0
RAISEREG_Avail1_BW01,15.0,1.5
RAISEREG_Avail2_BW01,0.0,11.0
RAISEREG_Avail3_BW01,0.0,25.1
RAISEREG_Avail4_BW01,0.0,50.0
RAISEREG_Avail5_BW01,0.0,101.0
RAISEREG_Avail6_BW01,0.0,296.0
RAISEREG_Avail7_BW01,0.0,4699.6
RAISEREG_Avail8_BW01,0.0,8999.9
RAISEREG_Avail9_BW01,0.0,15000.0
FCAS_Max_Avail_Deficit_RAISEREG_BW01,0.0,2325000.0
Joint_Ramp_Deficit_BW01,0.0,2325000.0
Upper_Deficit_BW01_RAISEREG,0.0,1050000.0
Lower_Surplus_BW01_RAISEREG,0.0,1050000.0
LOWERREG_Avail1_BW01,5.0,1.5
LOWERREG_Avail2_BW01,0.0,3.76
LOWERREG_Avail3_BW01,0.0,25.1
LOWERREG_Avail4_BW01,0.0,45.55
LOWERREG_Avail5_BW01,0.0,99.5
LOWERREG_Avail6_BW01,0.0,296.0
LOWERREG_Avail7_BW01,0.0,4699.6
LOWERREG_Avail8_BW01,0.0,8999.9
LOWERREG_Avail9_BW01,0.0,15000.0
FCAS_Max_Avail_Deficit_LOWERREG_BW01,0.0,2325000.0
Joint_Ramp_Surplus_BW01,0.0,2325000.0
Upper_Deficit_BW01_LOWERREG,0.0,1050000.0
Lower_Surplus_BW01_LOWERREG,0.0,1050000.0
Energy_Avail0_BW03,0.0,-999.9999999999999
Energy_Avail2_BW03,0.0,32.388663967611336
Energy_Avail3_BW03,0.0,38.38887158725215
Energy_Avail4_BW03,0.0,48.49994809508979
Energy_Avail5_BW03,0.0,68.42105263157895
Energy_Avail6_BW03,0.0,112.41565452091768
Energy_Avail7_BW03,0.0,287.99958476071834
Energy_Avail8_BW03,0.0,479.99584760718363
Energy_Avail9_BW03,0.0,14999.958476071835
Deficit_Trader_Energy_Capacity_BW03,0.0,5550000.0
Deficit_Offer_MW_BW03,0.0,17025000.0
Surplus_Ramp_Rate_BW03,0.0,17325000.0
Deficit_Ramp_Rate_BW03,0.0,17325000.0
Energy_Avail0_CG4,0.0,-1000.0
Energy_Avail2_CG4,0.0,48.497810367654544
Energy_Avail3_CG4,0.0,76.61676341786333
Energy_Avail4_CG4,0.0,96.01792443222324
Energy_Avail5_CG4,0.0,289.99898156635095
Energy_Avail6_CG4,0.0,435.4924126693146
Energy_Avail7_CG4,0.0,2230.7770648742235
Energy_Avail8_CG4,0.0,8244.14909868622
Energy_Avail9_CG4,0.0,15000.0
Deficit_Trader_Energy_Capacity_CG4,0.0,5550000.0
Deficit_Offer_MW_CG4,0.0,17025000.0
Energy_Avail0_CLERMSF1,0.0,-964.000449994375
Energy_Avail1_CLERMSF1,0.0,-456.93553830577116
Energy_Avail2_CLERMSF1,0.0,-384.6326920913488
Energy_Avail3_CLERMSF1,0.0,-312.34109573630326
Energy_Avail4_CLERMSF1,0.0,-240.03824952188097
Energy_Avail5_CLERMSF1,0.0,-104.11744853189334
